Stop;StopName;Kommunenavn;Lon;Lat;PublicLineNo;Reisende;Year;Month
33991;Borre ungdomsskole;Horten;10,449832;59,380291;;89;2025;10
31959;Holmestrandtoppen;Holmestrand;10,298001;59,488770;46;89;2025;7
33186;Tjæregrav;Færder;10,413217;59,186998;1551;9;2025;2
33139;Thor Heyerdahl vgs.;Larvik;10,053735;59,050051;208;2177;2025;2
31989;Løveskogen idrettsplass;Larvik;10,134429;59,059740;1121;9;2025;10
31657;Steinklossveien;Færder;10,452032;59,219979;1553;36;2025;8
105701;Sandefjord rutebilstasjon 5;Sandefjord;10,222408;59,134460;172;797;2025;7
32481;Stavern;Larvik;10,037320;58,997670;206;7;2025;5
30905;Sande stasjon 1;Holmestrand;10,205974;59,584991;41;163;2025;5
33849;Gjøklep ungdomsskole;Holmestrand;10,295658;59,483168;1928;84;2025;9
32668;Strandskogen;Sandefjord;10,282919;59,112221;1241;1;2025;9
31959;Holmestrandtoppen;Holmestrand;10,298001;59,488770;1926;8;2025;5
32553;Stenmalen;Tønsberg;10,411638;59,275457;1620;6;2025;3
32095;Melsom skole;Sandefjord;10,339631;59,231416;1733;3;2025;11
31296;Skaug;Sandefjord;10,108062;59,354721;124;1;2025;10
33146;Jarlsberg travbane;Tønsberg;10,367610;59,281715;1451;21;2025;9
30945;Sandefjord vgs. II;Sandefjord;10,201128;59,132260;1291;7;2025;8
32835;Huseby;Larvik;10,117646;59,054184;1135;1;2025;5
32553;Stenmalen;Tønsberg;10,411638;59,275457;1699;22;2025;2
32303;Solbakken;Sandefjord;10,210901;59,171874;1;958;2025;6
33195;Tjøme kommunehus;Færder;10,392551;59,111765;2;251;2025;3
33632;Færder vgs.;Tønsberg;10,410654;59,260473;116B;1694;2025;1
33319;Kikut;Færder;10,400158;59,125935;1653;1;2025;5
33124;Tenvik øvre;Larvik;10,018378;59,037978;4;49;2025;12
31442;Lardal ungdomsskole;Larvik;9,963106;59,401369;1378;4;2025;9
30627;Greveskogen;Tønsberg;10,417805;59,287475;1699;2;2025;5
30444;Tolsrød;Sandefjord;10,082641;59,297711;1564;56;2025;4
30742;Grusveien;Tønsberg;10,497348;59,287693;116B;36;2025;11
31613;Winge;Holmestrand;10,250146;59,575591;1815;1;2025;9
30946;Sandefjord vgs. II;Sandefjord;10,201219;59,131996;1207;12;2025;9
31063;Sem;Tønsberg;10,330410;59,282700;1709;6;2025;8
33286;Kastetskogen;Sandefjord;10,271471;59,124861;161;51;2025;7
32910;Tønsberg sykehus;Tønsberg;10,416740;59,272554;N116;1;2025;1
33924;Bommestad;Larvik;10,072145;59,088904;1362;27;2025;11
33991;Borre ungdomsskole;Horten;10,449832;59,380291;1476;184;2025;10
32835;Huseby;Larvik;10,117646;59,054184;4;94;2025;5
32700;Nygårdsvei Gneisveien;Sandefjord;10,181367;59,138692;161;327;2025;4
33024;Oterbekk;Færder;10,451769;59,196289;112;83;2025;12
32936;Ormelet;Færder;10,411753;59,108792;2;272;2025;1
32049;Skogan;Sandefjord;10,293991;59,080353;1240;9;2025;6
31334;Foynland;Færder;10,444674;59,235171;113A;10;2025;6
32603;Storevar;Sandefjord;10,330791;59,201369;1634;10;2025;6
33146;Jarlsberg travbane;Tønsberg;10,367610;59,281715;124;30;2025;9
31611;Lillehof;Holmestrand;10,078028;59,541318;43;7;2025;8
33254;Kanalen;Tønsberg;10,415168;59,259011;N113;4;2025;1
30717;Tufte;Sandefjord;10,345135;59,237716;1638;2;2025;9
34001;Granveien;Larvik;10,010004;59,054700;1300;1;2025;6
31958;Holmestrandtoppen;Holmestrand;10,297328;59,488921;1906;2;2025;4
31286;Veldrebakken;Larvik;9,996808;59,046702;208;768;2025;4
30423;Prestbøen;Sandefjord;10,137352;59,227690;150;32;2025;6
32913;Syrbekk Eikveien;Tønsberg;10,421573;59,297454;1591;3;2025;12
32303;Solbakken;Sandefjord;10,210901;59,171874;1;1163;2025;10
31063;Sem;Tønsberg;10,330410;59,282700;1701;97;2025;9
31233;Haslestad bruk;Holmestrand;10,084078;59,512627;1912;32;2025;6
31270;Veibakken;Færder;10,401529;59,191226;2;2;2025;5
32824;Svarstad;Larvik;9,955605;59,400888;214;135;2025;8
32423;Kopstadkrysset Galleberg;Holmestrand;10,215250;59,616602;95;4;2025;6
107538;Tønsberg rutebilstasjon 16;Tønsberg;10,412491;59,269810;1677;81;2025;5
32551;Nes sykehjem;Tønsberg;10,451761;59,252351;111;846;2025;5
32649;Nordre alle;Tønsberg;10,418307;59,288738;1591;57;2025;11
30952;Ula;Larvik;10,184522;59,025110;1136;3;2025;8
33377;Dronningens gate;Sandefjord;10,220319;59,131970;1207;3;2025;5
31313;Haugland;Larvik;10,021902;59,174569;1362;10;2025;12
30630;Traveien;Larvik;10,072652;59,029862;210;24;2025;10
33413;Astoria;Færder;10,408594;59,242640;1577;3;2025;6
33716;Ekeneskrysset;Færder;10,431738;59,232143;1531;5;2025;4
33337;Kilgata;Sandefjord;10,232914;59,127802;172;51;2025;8
32107;Skoppum stasjon;Horten;10,410960;59,390354;70;1431;2025;5
31054;Selvik;Holmestrand;10,262003;59,567604;1817;22;2025;4
31568;Lestestad;Tønsberg;10,428171;59,340628;2;130;2025;10
30570;Rimstadmoen;Larvik;9,937488;59,241961;214;37;2025;9
29338;Skistadbygget;Drammen;10,202584;59,738210;96;33;2025;6
32601;Nilsesvingen;Sandefjord;10,246425;59,138336;163;20;2025;8
30480;Rakke;Larvik;10,024695;58,988020;4;58;2025;6
32017;Holtane;Færder;10,401767;59,144589;1653;3;2025;5
33525;Barkåker industriområde;Tønsberg;10,382855;59,313565;117;76;2025;12
101850;Jarlsøveien;Tønsberg;10,471961;59,248096;111;7;2025;11
33989;Farmandsveien;Tønsberg;10,406834;59,275188;120;52;2025;2
34120;Bruserød nordre;Tønsberg;10,405997;59,311424;21;3;2025;1
32235;Moveien;Sandefjord;10,194245;59,145413;150;2;2025;10
32856;Husøystrand;Tønsberg;10,453889;59,239182;113A;3;2025;9
32605;Kverken;Larvik;10,063149;59,083364;214;30;2025;9
31463;Larvik stasjon;Larvik;10,030126;59,050651;208;190;2025;7
32977;Tagtvedt 1;Larvik;10,055706;59,059038;210;210;2025;1
30521;Torp Kopstadveien;Tønsberg;10,320578;59,426942;1941;15;2025;12
29609;Trillingen;Drammen;10,244253;59,697050;96;92;2025;12
31864;Hole;Tønsberg;10,273190;59,331738;1508;3;2025;11
31493;Helgeroa;Larvik;9,862040;58,993667;206;17;2025;6
31327;Verningen øst;Larvik;10,104125;59,094081;1291;2;2025;5
32672;Landgraff;Færder;10,425119;59,094896;2;7;2025;12
33390;Dunihagen;Holmestrand;10,222939;59,582710;93;8;2025;12
33078;Indre havn;Sandefjord;10,239486;59,128108;1263;4;2025;10
30915;Gurann;Holmestrand;10,252182;59,485819;1918;21;2025;10
31333;Skipperveien;Tønsberg;10,497040;59,281153;116B;13;2025;8
32386;Kolberg;Færder;10,410691;59,244594;2;140;2025;6
33923;Bommestad;Larvik;10,073605;59,089772;3;129;2025;3
32221;Sletten;Holmestrand;10,244560;59,503753;1925;2;2025;2
30530;Ranvikbakken;Sandefjord;10,221236;59,112778;1264;12;2025;2
31787;Åsly;Sandefjord;10,336783;59,225014;130;169;2025;6
32714;Nykirke;Horten;10,384824;59,424574;1902;1;2025;5
32815;Sundet;Larvik;10,047783;59,154920;1348;8;2025;5
30731;Råstad nordre;Tønsberg;10,349719;59,249666;1626;1;2025;4
31982;Løveskogen;Larvik;10,142822;59,061912;1118;37;2025;12
33521;Fritzøe Brygge;Larvik;10,020730;59,050435;1107;70;2025;11
31982;Løveskogen;Larvik;10,142822;59,061912;1122;11;2025;8
32913;Syrbekk Eikveien;Tønsberg;10,421573;59,297454;113B;910;2025;9
33896;Erlandsen;Tønsberg;10,492662;59,330245;1537;27;2025;12
31445;Heimdal;Sandefjord;10,138973;59,363115;1565;13;2025;12
30509;Ramnes skole;Tønsberg;10,244603;59,355956;1516;202;2025;11
31479;Vindåsen;Færder;10,403243;59,165213;2;157;2025;10
33203;Kaldnes;Tønsberg;10,402872;59,263497;116B;18;2025;3
32387;Kolberg;Færder;10,410962;59,244725;1671;2;2025;6
31124;Halle;Larvik;9,918232;59,020330;1307;1;2025;4
31599;Vårnes;Sandefjord;10,335474;59,204934;1634;4;2025;11
33986;Borgheim ungdomsskole;Færder;10,406426;59,225812;1539;154;2025;9
31825;Lysheim;Færder;10,396837;59,184375;1653;3;2025;8
30925;Guslandstranda;Larvik;9,924340;58,982475;206;9;2025;6
31693;Ås Jarlsberggata;Tønsberg;10,358136;59,290515;120;242;2025;5
31316;Skinmo;Larvik;10,134059;59,117145;3;24;2025;12
98696;Jonsrud;Drammen;10,232494;59,670249;97;20;2025;11
33043;Høyjord;Sandefjord;10,121736;59,366336;1662;2;2025;11
30759;Rødbøl;Larvik;10,112413;59,103719;1391;257;2025;3
33331;Angjelaveien;Sandefjord;10,245328;59,127623;168;2;2025;10
30654;Roppestad;Færder;10,436018;59,200625;1557;37;2025;8
33390;Dunihagen;Holmestrand;10,222939;59,582710;93;9;2025;2
33891;Gloppe bru;Larvik;10,068313;59,043872;1142;1;2025;10
33879;Glennetoppen;Færder;10,387088;59,138288;22;18;2025;2
30923;Tønsberg rutebilstasjon 1;Tønsberg;10,411606;59,269860;1456;1;2025;10
108609;Kvelde sykehjem;Larvik;9,968977;59,193260;214;12;2025;3
32773;Sukkeskogen;Sandefjord;10,140362;59,357670;124;32;2025;1
32649;Nordre alle;Tønsberg;10,418307;59,288738;1670;4;2025;6
33521;Fritzøe Brygge;Larvik;10,020730;59,050435;4;906;2025;6
32620;Nordbyen;Larvik;10,045712;59,068719;208;517;2025;5
102694;Horten vgs.;Horten;10,489056;59,420794;1902;509;2025;1
32682;Langbrekke;Sandefjord;10,197555;59,307682;124;17;2025;10
30985;Sandskje;Sandefjord;10,311272;59,202828;130;56;2025;8
34029;Feriehjemmet;Holmestrand;10,253098;59,539888;94;1;2025;6
31420;Hegna;Sandefjord;10,271448;59,214939;1659;4;2025;1
31196;Hanevoll;Larvik;9,882516;59,323066;1325;19;2025;12
32014;Markebo;Tønsberg;10,495854;59,327386;1;30;2025;12
30863;Sagmyra;Sandefjord;10,137902;59,214706;1220;115;2025;4
31364;Vestfjordveien 23;Færder;10,400147;59,244816;100;7;2025;12
33112;Peder Bogensgate;Sandefjord;10,208726;59,135944;1231;1;2025;11
33537;Eide;Larvik;9,902732;59,344988;1330;12;2025;11
30926;Sandefjord rutebilstasjon 1;Sandefjord;10,222073;59,134411;1243;7;2025;9
30624;Trane;Larvik;9,935382;58,979137;206;3;2025;6
31713;Åsbakken;Tønsberg;10,353120;59,294779;117;38;2025;10
32963;Sørby;Sandefjord;10,281411;59,234439;1731;8;2025;8
31277;Skaubakken;Larvik;10,026830;59,012207;4;311;2025;2
32049;Skogan;Sandefjord;10,293991;59,080353;1202;32;2025;1
32152;Minnehallveien;Larvik;10,029761;58,993215;206;34;2025;4
31290;Haugen;Sandefjord;10,155203;59,129692;1286;4;2025;3
33335;Anholt;Sandefjord;10,213211;59,249247;129;1;2025;2
32562;Stigen;Sandefjord;10,101774;59,349244;124;8;2025;1
32606;Kverken;Larvik;10,063554;59,083227;1347;14;2025;3
31897;Løkka;Larvik;9,871680;59,131239;207;47;2025;1
31992;Øya;Larvik;10,061604;59,044596;210;467;2025;1
31212;Vear legesenter;Tønsberg;10,362295;59,265555;130;587;2025;1
30939;Sandefjord vgs.;Sandefjord;10,203786;59,133438;1257;27;2025;11
32284;Snekkestad;Holmestrand;10,347273;59,461838;2;99;2025;2
33327;Anemoneveien;Tønsberg;10,479193;59,265268;1656;16;2025;10
99829;Larvik sentrumsterminal 1;Larvik;10,028581;59,054257;208;743;2025;6
32310;Musikkhuset;Larvik;10,069793;59,038908;210;555;2025;3
33531;Barlin;Holmestrand;10,313649;59,479627;45;121;2025;2
33328;Kilen;Tønsberg;10,437495;59,272950;1660;1;2025;12
33870;Engås;Færder;10,409095;59,199102;1577;8;2025;10
33368;Dreng;Larvik;10,085693;59,034726;1119;8;2025;1
31457;Heimdalkrysset;Tønsberg;10,424320;59,273896;118;59;2025;9
33989;Farmandsveien;Tønsberg;10,406834;59,275188;1451;4;2025;4
31614;Hemsenga;Tønsberg;10,373669;59,346844;126;44;2025;3
31064;Sem;Tønsberg;10,331456;59,283364;1701;97;2025;3
31104;Hagaveien;Larvik;10,046627;59,071983;208;67;2025;11
33647;Eiktoppen;Tønsberg;10,419583;59,292600;113B;887;2025;11
33492;Fredtun;Larvik;10,028307;58,992624;1104;5;2025;9
30790;Grønn;Sandefjord;10,223470;59,107979;1264;2;2025;3
31324;Haugtuft;Sandefjord;10,225147;59,191502;1211;33;2025;1
33090;Teien Verningen;Larvik;10,089411;59,089387;3;19;2025;7
33739;Bergsåsen;Tønsberg;10,249799;59,361685;1479;241;2025;2
31203;Ve;Holmestrand;10,230015;59,563621;1811;23;2025;12
30965;Sandnes;Larvik;10,209469;59,055696;1125;2;2025;10
33979;Falkensten Løvøya;Horten;10,432645;59,441676;2;39;2025;10
32311;Musikkhuset;Larvik;10,069672;59,038795;1128;1;2025;9
34069;Brekkebakken;Holmestrand;10,256445;59,571200;1823;5;2025;8
34091;Briskeveien;Larvik;10,051511;59,053169;210;83;2025;12
31572;Hellesmo;Færder;10,403661;59,070741;22;62;2025;6
33756;Gjekstad barnehage;Sandefjord;10,270682;59,126830;161;55;2025;2
31393;Hedrum barneskole;Larvik;10,073460;59,087417;1364;149;2025;1
32071;Kirkebakken Borre;Horten;10,458464;59,381925;1;505;2025;8
30912;Nordre Jarlsberg Brygge;Holmestrand;10,267622;59,566395;96;5;2025;6
31784;Åskollen Gilde;Tønsberg;10,344934;59,296196;120;48;2025;2
32890;Omsland skole;Larvik;9,882682;59,131277;207;4;2025;1
32206;Moloveien;Tønsberg;10,492413;59,278493;116B;30;2025;12
31281;Veldre;Larvik;9,987229;59,051040;3;829;2025;12
32289;Munken kino;Larvik;10,033538;59,049808;4;447;2025;10
31383;Vestmarkaveien;Larvik;10,044138;59,071024;208;111;2025;8
34049;Brekke;Larvik;9,932738;59,021769;1307;4;2025;2
33906;Bokemoa skole;Sandefjord;10,290383;59,220870;1637;1;2025;2
33470;Kråkefjellveien;Larvik;10,046403;59,061220;208;71;2025;12
33221;Agerup;Færder;10,447706;59,185969;1551;11;2025;6
32609;Storevartoppen;Sandefjord;10,325252;59,201538;130;100;2025;7
32310;Musikkhuset;Larvik;10,069793;59,038908;1119;23;2025;4
32121;Kjelle;Tønsberg;10,403197;59,279953;130;291;2025;10
33221;Agerup;Færder;10,447706;59,185969;1554;2;2025;11
31387;Hedrum pukkverk;Larvik;10,061862;59,102114;214;1;2025;9
33139;Thor Heyerdahl vgs.;Larvik;10,053735;59,050051;1282;101;2025;5
33322;Anders Rørholtsvei;Tønsberg;10,426766;59,281719;110;74;2025;2
30762;Grythekrysset;Sandefjord;10,247830;59,268447;1648;12;2025;12
32121;Kjelle;Tønsberg;10,403197;59,279953;11;146;2025;4
33678;Bergan;Færder;10,438412;59,209867;112;55;2025;4
32793;Hulebak;Færder;10,412019;59,123995;1576;2;2025;3
103185;Tokerød;Horten;10,409672;59,383548;70;21;2025;3
32125;Skotte;Tønsberg;10,416946;59,327579;2;37;2025;11
33913;Even Haug;Sandefjord;10,250810;59,127833;172;25;2025;11
33287;Amundrødveien Fugleveien;Færder;10,387725;59,242639;116B;16;2025;1
32164;Skrivergården;Larvik;10,035903;59,059686;11;55;2025;7
33525;Barkåker industriområde;Tønsberg;10,382855;59,313565;117;41;2025;6
33725;Ekeneskrysset;Færder;10,430979;59,233146;113A;231;2025;6
33337;Kilgata;Sandefjord;10,232914;59,127802;1241;3;2025;5
31854;Øhre øvre;Færder;10,425926;59,237959;N113;1;2025;1
32826;Hunsrød;Sandefjord;10,254697;59,264708;1644;54;2025;1
30783;Rølleshaugen;Holmestrand;10,232204;59,638163;96;263;2025;9
31564;Vollen;Færder;10,426095;59,213719;1557;3;2025;11
31851;Låhneveien Ramnesveien;Tønsberg;10,330480;59,289470;121;10;2025;10
30429;Granerød;Sandefjord;10,198475;59,129886;1217;1;2025;6
32207;Skåum;Sandefjord;10,245121;59,277234;1731;2;2025;6
31611;Lillehof;Holmestrand;10,078028;59,541318;43;17;2025;6
32713;Nykirke;Horten;10,384779;59,424480;2;565;2025;3
33031;Oterbekklina;Færder;10,449529;59,193400;113B;167;2025;12
33033;Hørperød;Færder;10,372097;59,190924;2;1;2025;8
32331;Klåstad;Larvik;10,175747;59,059758;1130;4;2025;3
31212;Vear legesenter;Tønsberg;10,362295;59,265555;1631;30;2025;1
30593;Gressbanen;Tønsberg;10,414224;59,282168;113A;1520;2025;1
30675;Roveveien;Holmestrand;10,287728;59,494789;46;18;2025;9
30466;Granholmen;Sandefjord;10,214488;59,092034;1135;1;2025;3
31236;Skallestad;Færder;10,442657;59,205506;1557;60;2025;11
32149;Kjær;Horten;10,441775;59,351508;N02;2;2025;10
30828;Røråstoppen skole;Tønsberg;10,277270;59,371416;1523;31;2025;4
30465;Ra;Horten;10,438677;59,356854;2;222;2025;4
31941;Østli;Larvik;10,050259;59,072025;214;2;2025;11
30554;Revetal;Tønsberg;10,264833;59,370448;1565;3;2025;8
31630;Linden Park;Horten;10,483403;59,408013;23;130;2025;2
31278;Skaubakken;Larvik;10,027559;59,011709;4;17;2025;12
32622;Storgata;Drammen;10,407218;59,607653;93;1;2025;11
31802;Hjertnes;Færder;10,423614;59,244940;113B;73;2025;6
32928;Orheim;Sandefjord;10,179536;59,303237;1644;6;2025;1
32009;Skjerve;Færder;10,412342;59,206860;1546;1;2025;4
30623;Trane;Larvik;9,934698;58,979663;1303;12;2025;6
33112;Peder Bogensgate;Sandefjord;10,208726;59,135944;1226;1;2025;8
33823;Gjærvåg;Færder;10,390277;59,150227;22;2;2025;4
33077;Indre havn;Sandefjord;10,240130;59,128108;168;8;2025;8
34141;Bråvoll veikryss;Sandefjord;10,103865;59,298210;124;13;2025;7
33949;Borgegrenda;Sandefjord;10,303430;59,255744;1648;88;2025;5
33906;Bokemoa skole;Sandefjord;10,290383;59,220870;1214;90;2025;2
33722;Berger gård;Drammen;10,373323;59,545542;93;7;2025;11
33260;Alonso;Sandefjord;10,278831;59,143647;1202;23;2025;11
31958;Holmestrandtoppen;Holmestrand;10,297328;59,488921;1918;8;2025;4
34034;Feskjær nord;Tønsberg;10,482486;59,340486;1537;17;2025;2
33070;Teie veidele;Færder;10,414795;59,255109;2;227;2025;2
30717;Tufte;Sandefjord;10,345135;59,237716;1736;2;2025;12
30863;Sagmyra;Sandefjord;10,137902;59,214706;1221;64;2025;9
32369;Solliveien;Larvik;10,018692;59,016506;1107;1;2025;6
33072;Teie veidele;Færder;10,415213;59,255624;1577;10;2025;3
32428;Spetalen;Larvik;10,207441;59,060865;1117;5;2025;5
32474;Nanset;Larvik;10,041772;59,066244;215;9;2025;10
32063;Meieriet;Sandefjord;10,199738;59,142493;1284;3;2025;10
30604;Torød kirke;Færder;10,442296;59,181133;112;1;2025;9
31863;Øhrebekken;Færder;10,427960;59,236097;112;26;2025;12
32357;Myrvang;Sandefjord;10,288087;59,226543;129;3;2025;2
30878;Saltkopp;Tønsberg;10,488898;59,333479;1578;1;2025;1
34141;Bråvoll veikryss;Sandefjord;10,103865;59,298210;124;15;2025;1
107562;Botne skole;Holmestrand;10,256352;59,496895;1921;4;2025;10
33441;Framnes Rødvang;Sandefjord;10,233252;59,117535;3;1109;2025;10
31299;Skaustubakken;Sandefjord;10,261810;59,133252;161;212;2025;9
33221;Agerup;Færder;10,447706;59,185969;1551;10;2025;12
33822;Enge;Larvik;9,915802;59,291695;1342;1;2025;6
32186;Skåra;Larvik;10,140080;59,081672;1116;8;2025;10
30906;Tømmerholt;Færder;10,372581;59,193712;1546;7;2025;3
32533;Kråkåsveien;Sandefjord;10,244527;59,141166;1246;5;2025;1
105699;Sandefjord rutebilstasjon 3;Sandefjord;10,222243;59,134434;3;623;2025;7
32134;Midtløkken;Tønsberg;10,412392;59,272055;113A;602;2025;8
30627;Greveskogen;Tønsberg;10,417805;59,287475;1678;1;2025;3
32096;Skolmar;Sandefjord;10,149358;59,126727;1284;1;2025;2
30509;Ramnes skole;Tønsberg;10,244603;59,355956;1512;26;2025;6
31530;Leif Weldings vei;Sandefjord;10,219113;59,123619;;7;2025;5
31863;Øhrebekken;Færder;10,427960;59,236097;112;17;2025;5
31989;Løveskogen idrettsplass;Larvik;10,134429;59,059740;4;265;2025;5
105698;Sandefjord rutebilstasjon 2;Sandefjord;10,222156;59,134422;1281;2;2025;4
32027;Skjæret;Færder;10,424671;59,241392;N113;2;2025;6
30506;Ramnes nord;Tønsberg;10,246682;59,350591;1518;2;2025;4
31675;Årø;Sandefjord;10,320519;59,137093;163;1;2025;10
33928;Bommestad nord;Larvik;10,065609;59,088384;214;52;2025;6
33521;Fritzøe Brygge;Larvik;10,020730;59,050435;206;15;2025;4
33271;Kastanjene;Larvik;10,035571;58,999986;206;1;2025;3
33112;Peder Bogensgate;Sandefjord;10,208726;59,135944;3;86;2025;9
32356;Myrvang;Sandefjord;10,288216;59,226682;130;33;2025;8
30660;Rosanes;Færder;10,422173;59,253866;100;43;2025;11
31709;Hildrebakken;Larvik;10,074726;59,026968;210;2;2025;12
34049;Brekke;Larvik;9,932738;59,021769;208;16;2025;4
31291;Vennerød skole;Sandefjord;10,237493;59,269629;1648;1;2025;6
33133;Petterødveien;Færder;10,446999;59,190046;1554;2;2025;6
31734;Granheimveien;Tønsberg;10,466387;59,285247;1;387;2025;7
33089;Teien Verningen;Larvik;10,089132;59,089444;1291;29;2025;4
32595;Stolpestad Anvik;Larvik;9,954954;58,976835;1303;12;2025;11
33437;Auli;Tønsberg;10,342770;59,283475;124;8;2025;1
31086;Hagadalen;Holmestrand;10,365398;59,536564;1823;1;2025;10
31857;Øhre øvre;Færder;10,425628;59,238869;112;8;2025;8
32057;Maurstien;Sandefjord;10,266520;59,132122;161;272;2025;4
31123;Sevika;Færder;10,391218;59,178838;1577;8;2025;3
33991;Borre ungdomsskole;Horten;10,449832;59,380291;1488;246;2025;2
31458;Larvik stasjon;Larvik;10,029466;59,050889;206;26;2025;2
33116;Tenvik;Færder;10,366478;59,176418;1546;11;2025;11
31273;Haugan;Sandefjord;10,313291;59,185319;138;2;2025;10
33353;Flåtten nord;Sandefjord;10,161560;59,317920;1503;66;2025;4
33227;Dalsrudåsen;Holmestrand;10,204159;59,607825;1831;10;2025;2
33524;Fritzøe Brygge;Larvik;10,022726;59,051171;206;7;2025;5
30904;Gunnestad;Færder;10,405236;59,221077;2;53;2025;4
31709;Hildrebakken;Larvik;10,074726;59,026968;210;3;2025;2
30456;Pumpeparken;Larvik;10,035414;58,998511;1107;12;2025;12
30920;Gusland;Larvik;9,914845;58,986128;206;2;2025;4
33224;Agnes;Larvik;10,031921;59,009718;4;158;2025;6
32732;Nyrønninga;Tønsberg;10,488152;59,288464;116A;9;2025;6
32299;Munkerekka;Færder;10,387627;59,250586;116A;178;2025;6
107545;Tønsberg rutebilstasjon 7;Tønsberg;10,411962;59,269685;112;317;2025;5
32030;Skjæret;Færder;10,424834;59,241726;113B;235;2025;2
31052;Selvik;Holmestrand;10,263467;59,567343;96;1;2025;8
30862;Sagmyra;Sandefjord;10,137337;59,214664;1261;2;2025;5
31663;Lindhøy Helgerødveien;Færder;10,401330;59,107523;1575;5;2025;11
33142;Jareteigen skole;Tønsberg;10,422968;59,331523;2;834;2025;11
30750;Valmestadveien;Tønsberg;10,127552;59,389550;124;1;2025;2
33960;Borgen nord;Sandefjord;10,214364;59,296932;124;12;2025;9
32120;Kjelle;Tønsberg;10,403776;59,279683;117;107;2025;5
31804;Hjertnespromenaden;Sandefjord;10,223849;59,129735;1265;2;2025;4
31517;Viulsrød;Horten;10,404560;59,380579;21;56;2025;2
30631;Traveien;Larvik;10,072400;59,030159;210;227;2025;11
31332;Foynland;Færder;10,444015;59,234936;N113;1;2025;8
34107;Brunlanes frikirke;Larvik;9,908222;58,989703;206;1;2025;5
30926;Sandefjord rutebilstasjon 1;Sandefjord;10,222073;59,134411;3;3034;2025;5
31815;Lydhus;Larvik;9,961244;58,984277;206;8;2025;4
31461;Heimdalkrysset;Tønsberg;10,425403;59,273682;116B;569;2025;11
33832;Engebukta;Holmestrand;10,274998;59,560785;96;268;2025;8
31108;Vallø kapell;Tønsberg;10,488697;59,266723;115;8;2025;8
30447;Prinsegata;Larvik;10,031963;59,050706;207;1;2025;5
32959;Hvålsåsen;Sandefjord;10,306461;59,215992;130;118;2025;1
33254;Kanalen;Tønsberg;10,415168;59,259011;113B;1057;2025;9
30952;Ula;Larvik;10,184522;59,025110;1126;1;2025;5
32798;Odbergmoen;Larvik;9,936667;59,247686;1342;6;2025;3
33715;Berganmoen industri;Larvik;9,904065;59,285208;214;16;2025;11
33121;Tenvik brygge;Færder;10,365639;59,174627;2;673;2025;10
30837;Røsserød;Larvik;9,884156;58,997391;208;37;2025;8
33341;Anildrød;Færder;10,411147;59,201645;1572;13;2025;2
32928;Orheim;Sandefjord;10,179536;59,303237;1643;6;2025;11
32096;Skolmar;Sandefjord;10,149358;59,126727;1286;2;2025;2
32910;Tønsberg sykehus;Tønsberg;10,416740;59,272554;110;44;2025;9
33451;Døvlehamna;Sandefjord;10,160154;59,302523;1564;4;2025;12
33532;Fritzøe Villa;Larvik;10,014488;59,045119;4;46;2025;8
99829;Larvik sentrumsterminal 1;Larvik;10,028581;59,054257;210;1077;2025;11
33866;Bliksekilen;Tønsberg;10,497396;59,320407;;1;2025;1
30554;Revetal;Tønsberg;10,264833;59,370448;1526;40;2025;10
30566;Grelland;Holmestrand;10,205044;59,508473;1917;117;2025;3
33253;Kanalen;Tønsberg;10,415605;59,259639;113B;1008;2025;3
105742;Klokkeråsen;Tønsberg;10,442426;59,304279;1537;45;2025;5
33649;Berg Svarstad;Larvik;9,981358;59,390098;1325;54;2025;3
33787;Gjennestad;Sandefjord;10,273528;59,231699;1724;4;2025;12
32499;Krokenskogen Sørvil;Sandefjord;10,184345;59,130924;1291;42;2025;10
31837;Øgården;Sandefjord;10,216414;59,096840;1229;1;2025;5
32586;Nevlunghavn;Larvik;9,863078;58,972576;208;379;2025;3
106440;Nykirke;Horten;10,384196;59,424647;1479;3;2025;12
32600;Nilsesvingen;Sandefjord;10,246285;59,138463;163;36;2025;5
31846;Hogsnes helsehus;Tønsberg;10,358179;59,268314;1636;29;2025;1
30869;Tvetene topp;Larvik;9,991094;59,040370;208;18;2025;1
31825;Lysheim;Færder;10,396837;59,184375;1546;40;2025;10
32387;Kolberg;Færder;10,410962;59,244725;1561;1;2025;4
33977;Borgheim;Færder;10,407674;59,225875;1671;414;2025;11
31897;Løkka;Larvik;9,871680;59,131239;207;47;2025;4
31113;Severin Kjærs vei Tverrveien;Tønsberg;10,424602;59,278415;1656;7;2025;4
32852;Olsrødkrysset;Tønsberg;10,451598;59,274725;1;515;2025;1
33408;Fossan;Tønsberg;10,258449;59,385282;120;4;2025;12
33119;Jahres fabrikker;Sandefjord;10,236967;59,108117;3;10;2025;7
33472;Bakke rv. 35;Tønsberg;10,254265;59,398234;121;1;2025;12
31306;Skaustuløkka;Sandefjord;10,255389;59,134397;161;20;2025;11
32824;Svarstad;Larvik;9,955605;59,400888;214;231;2025;10
33632;Færder vgs.;Tønsberg;10,410654;59,260473;116B;2061;2025;9
31527;Viulsrødåsen;Horten;10,397450;59,377945;1479;2;2025;5
30923;Tønsberg rutebilstasjon 1;Tønsberg;10,411606;59,269860;1635;1;2025;2
30946;Sandefjord vgs. II;Sandefjord;10,201219;59,131996;1219;11;2025;2
