Dato;Internasjonal id;Aktiv;Navn;Gatenavn;Husnr;Postnr;Poststed;Kommunenr;Kommunenavn;Fylkesnr;Fylkesnavn;Stedstype;Tilgjengelighet;Pr stikkontakt, ved hurtiglading, gi spesifikasjon i brukerkommentar;Kontakt;Posisjon;Posisjon 2;Opprettet;Oppdatert;Operatør;Energibærer
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31131;Yes;Recharge Shell Fokserød;Fokserødveien;19;3241;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,177574;10,208205;02.08.2024 05:02;02.08.2024 05:02;Recharge;"Electricity	"
13.08.2024 13:20;NOR_05166;Yes;Fredriksvern verft;Fredriksvern verft;;3290;STAVERN;3909;LARVIK;39;Vestfold;Street;Public;3.6 kW - 230V 1-phase max 16A;Type 2;58,9957;10,03359;23.11.2018 08:41;28.11.2018 11:15;Forsvarsbygg;"Electricity	"
13.08.2024 13:20;NOR_05166;Yes;Fredriksvern verft;Fredriksvern verft;;3290;STAVERN;3909;LARVIK;39;Vestfold;Street;Public;3.6 kW - 230V 1-phase max 16A;Type 2;58,9957;10,03359;23.11.2018 08:41;28.11.2018 11:15;Forsvarsbygg;"Electricity	"
13.08.2024 13:20;NOR_01355;Yes;Farris Bad, Larvik;Fritzøe Brygge;2;3285;LARVIK;3909;LARVIK;39;Vestfold;Hotel & restaurants;Public;11 kW - 400V 3-phase max 16A;Type 2;59,04978;10,0203;31.08.2012 11:12;23.10.2023 16:23;Farris Bad;"Electricity	"
13.08.2024 13:20;NOR_01355;Yes;Farris Bad, Larvik;Fritzøe Brygge;2;3285;LARVIK;3909;LARVIK;39;Vestfold;Hotel & restaurants;Public;11 kW - 400V 3-phase max 16A;Type 2;59,04978;10,0203;31.08.2012 11:12;23.10.2023 16:23;Farris Bad;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;50 kW - 500VDC max 100A;CHAdeMO;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;50 kW - 500VDC max 100A;CHAdeMO;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28693;Yes;Recharge Shell Sande;Gallebergveien;2;3070;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,5962065;10,2087721;26.06.2024 05:03;02.08.2024 05:05;Recharge;"Electricity	"
13.08.2024 13:20;NOR_02108;Yes;Engø Gård, Tjøme;Gamle Engøvei;25;3145;TJØME;3911;FÆRDER;39;Vestfold;Hotel & restaurants;Visitors;3.6 kW - 230V 1-phase max 16A;Type 2;59,12643;10,42121;31.08.2014 20:01;21.06.2018 15:11;Engø Gård;"Electricity	"
13.08.2024 13:20;NOR_02108;Yes;Engø Gård, Tjøme;Gamle Engøvei;25;3145;TJØME;3911;FÆRDER;39;Vestfold;Hotel & restaurants;Visitors;3.6 kW - 230V 1-phase max 16A;Type 2;59,12643;10,42121;31.08.2014 20:01;21.06.2018 15:11;Engø Gård;"Electricity	"
13.08.2024 13:20;NOR_13914;Yes;Engø Gård as;Gamle Enøvei;25;3145;TJØME;3911;FÆRDER;39;Vestfold;Street;Public;22 kW - 400V 3-phase max 32A;Type 2;59,1268958;10,419893;02.03.2023 10:34;12.06.2024 14:34;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_13914;Yes;Engø Gård as;Gamle Enøvei;25;3145;TJØME;3911;FÆRDER;39;Vestfold;Street;Public;22 kW - 400V 3-phase max 32A;Type 2;59,1268958;10,419893;02.03.2023 10:34;12.06.2024 14:34;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_13914;Yes;Engø Gård as;Gamle Enøvei;25;3145;TJØME;3911;FÆRDER;39;Vestfold;Street;Public;22 kW - 400V 3-phase max 32A;Type 2;59,1268958;10,419893;02.03.2023 10:34;12.06.2024 14:34;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;50 kW - 500VDC max 100A;CCS/Combo;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;50 kW - 500VDC max 100A;CHAdeMO;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;75 kW DC;CCS/Combo;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_28581;Yes;Recharge Gjennestad Hagesenter;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,23097;10,272732;26.06.2024 05:01;02.08.2024 05:03;Recharge;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_30543;Yes;Gjennestad Supercharger;Gjennestadtunet;10;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Shopping center;Public;250 kW DC;CCS/Combo;59,2299;10,273;24.07.2024 11:26;01.08.2024 09:40;Tesla;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_05899;Yes;Burger King Holmestrand Nordgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51455;10,20326;01.10.2019 14:56;14.06.2024 05:06;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_28045;Yes;Burger King Holmestrand Sørgående;Grelland;2;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,51368;10,20294;07.06.2024 05:00;07.06.2024 05:00;Mer;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_31098;Yes;Recharge Shell Grelland;Grelland;3;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,514057;10,201878;02.08.2024 05:01;02.08.2024 05:01;Recharge;"Electricity	"
13.08.2024 13:20;NOR_05631;Yes;Ulvøgrenda Borettslag;Hagabergveien;14;3138;SKALLESTAD;3911;FÆRDER;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,20346;10,44465;29.04.2019 11:15;29.04.2019 14:26;Ulvøgrenda Borettslag;"Electricity	"
13.08.2024 13:20;NOR_05631;Yes;Ulvøgrenda Borettslag;Hagabergveien;14;3138;SKALLESTAD;3911;FÆRDER;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,20346;10,44465;29.04.2019 11:15;29.04.2019 14:26;Ulvøgrenda Borettslag;"Electricity	"
13.08.2024 13:20;NOR_03022;Yes;Bjørn Farmand;Halfdan Wilhelmsens alle;2;3116;TØNSBERG;3905;TØNSBERG;39;Vestfold;Street;Public;3.6 kW - 230V 1-phase max 16A;Type 2;59,2717778;10,41125;01.10.2015 21:50;28.09.2020 11:02;Tønsberg parkering;"Electricity	"
