Stop	StopName	Kommunenavn	Lon	Lat	PublicLineNo	Reisende	År
31992	Øya	Larvik	10,061604	59,044596	01	5 342	2023
33849	Gjøklep ungdomsskole	Holmestrand	10,295658	59,483168	1907	5 330	2023
33446	Ausrød	Larvik	10,030987	58,994674	01	5 294	2023
32071	Kirkebakken Borre	Horten	10,458464	59,381925	02	5 241	2023
32121	Kjelle	Tønsberg	10,403197	59,279953	01	5 220	2023
31913	Østersveien	Tønsberg	10,480755	59,273807	116A	5 216	2023
107549	Tønsberg rutebilstasjon 11	Tønsberg	10,412199	59,269568	1712	5 206	2023
32205	Moloveien	Tønsberg	10,492315	59,278558	116B	5 198	2023
32963	Sørby	Sandefjord	10,281411	59,234439	1625	5 193	2023
33325	Kilen	Tønsberg	10,436403	59,273415	116A	5 168	2023
31457	Heimdalkrysset	Tønsberg	10,42432	59,273896	01	5 145	2023
33151	Thorøya	Sandefjord	10,221629	59,103078	01	5 118	2023
32310	Musikkhuset	Larvik	10,069793	59,038908	210	5 082	2023
30611	Torød kirke	Færder	10,443138	59,18144	113B	5 071	2023
107538	Tønsberg rutebilstasjon 16	Tønsberg	10,412491	59,26981		5 062	2023
33347	Apenes	Horten	10,456058	59,426688	02	5 056	2023
31457	Heimdalkrysset	Tønsberg	10,42432	59,273896	111	5 036	2023
31352	Haukerød Raveien	Sandefjord	10,191547	59,148771	01	5 020	2023
31993	Holtandalen	Horten	10,46438	59,410633	71	5 016	2023
32088	Melsom skole	Sandefjord	10,339377	59,231526	130	4 998	2023
105702	Sandefjord rutebilstasjon 6	Sandefjord	10,222494	59,13447	150	4 983	2023
32304	Solbakken	Sandefjord	10,211883	59,172828	01	4 974	2023
33348	Apenes	Horten	10,457169	59,425997	71	4 969	2023
31734	Granheimveien	Tønsberg	10,466387	59,285247	01	4 961	2023
33498	Banebakken	Tønsberg	10,407787	59,259304	116A	4 952	2023
33021	Tangveien	Tønsberg	10,481848	59,275707	116B	4 944	2023
30537	Redaktør Thommessens gate	Horten	10,460987	59,414418	71	4 943	2023
32150	Skreppestad	Larvik	10,07122	59,044287	01	4 931	2023
33563	Bekkajordet	Horten	10,451351	59,43334	02	4 924	2023
32455	Stadion	Holmestrand	10,302118	59,484089	45	4 911	2023
31913	Østersveien	Tønsberg	10,480755	59,273807	116B	4 908	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1506	4 907	2023
30502	Granly	Horten	10,462088	59,395571	02	4 906	2023
32829	Svarstad bussgarasjen	Larvik	9,956722	59,400986	214	4 898	2023
33072	Teie veidele	Færder	10,415213	59,255624	113A	4 891	2023
32742	Horten vgs.	Horten	10,48905	59,420553	023	4 889	2023
33228	Aldershvile	Tønsberg	10,462016	59,24575	111	4 889	2023
30919	Sande vgs.	Holmestrand	10,241812	59,585993	1828	4 881	2023
33891	Gloppe bru	Larvik	10,068313	59,043872	01	4 880	2023
30694	Grindløkka	Færder	10,412545	59,247579	02	4 877	2023
32387	Kolberg	Færder	10,410962	59,244725	02	4 876	2023
32309	Klopp	Tønsberg	10,475117	59,259469	115	4 870	2023
34067	Brekke Åsgårdstrandveien	Tønsberg	10,48362	59,295436	01	4 856	2023
32777	Hovlandsentret	Larvik	10,054206	59,064866	210	4 828	2023
32057	Maurstien	Sandefjord	10,26652	59,132122	161	4 821	2023
30434	Presterød	Tønsberg	10,442666	59,273291	116A	4 814	2023
33453	Framnes Skagerak	Sandefjord	10,232249	59,121577	1265	4 797	2023
32164	Skrivergården	Larvik	10,035903	59,059686	03	4 764	2023
33676	Ekeberg	Holmestrand	10,309688	59,479773	45	4 756	2023
30434	Presterød	Tønsberg	10,442666	59,273291	116B	4 751	2023
33755	Bisjord	Larvik	10,0834	59,048762	01	4 745	2023
33787	Gjennestad	Sandefjord	10,273528	59,231699	01	4 739	2023
33709	Gauterødveien	Tønsberg	10,463745	59,280761	01	4 733	2023
33782	Gjennestad	Sandefjord	10,274266	59,232702	01	4 710	2023
33676	Ekeberg	Holmestrand	10,309688	59,479773	46	4 707	2023
33986	Borgheim ungdomsskole	Færder	10,406426	59,225812	1555	4 701	2023
30556	Torstrand marked	Larvik	10,049347	59,046868	210	4 695	2023
30510	Granly skole	Tønsberg	10,417443	59,29069	1588	4 691	2023
33377	Dronningens gate	Sandefjord	10,220319	59,13197	172	4 685	2023
106118	Bakkenteigen	Horten	10,442707	59,368457	75	4 664	2023
33072	Teie veidele	Færder	10,415213	59,255624	113B	4 657	2023
31477	Heimen	Sandefjord	10,247186	59,114455	03	4 639	2023
32982	Tagtvedt 2	Larvik	10,056202	59,060582	210	4 635	2023
32700	Nygårdsvei Gneisveien	Sandefjord	10,181367	59,138692	161	4 593	2023
32400	Solvanglia	Tønsberg	10,428628	59,281673	110	4 585	2023
33948	Gon snuplass	Larvik	10,075487	59,021248	210	4 578	2023
31463	Larvik stasjon	Larvik	10,030126	59,050651	1103	4 566	2023
31335	Skipperveien	Tønsberg	10,496928	59,281102	116B	4 558	2023
33986	Borgheim ungdomsskole	Færder	10,406426	59,225812	1601	4 558	2023
32106	Kjeldås	Holmestrand	10,236554	59,652536	97	4 541	2023
31827	Hof	Holmestrand	10,089467	59,529468	1913	4 528	2023
32291	Snipetorp	Færder	10,37483	59,196873	02	4 521	2023
33851	Enggata	Horten	10,48159	59,414509	71	4 519	2023
34042	Breidablikk ungdomsskole	Sandefjord	10,229012	59,145757	1206	4 515	2023
30894	Gunnerødbrekka	Horten	10,449133	59,376243	02	4 513	2023
31837	Øgården	Sandefjord	10,216414	59,09684	01	4 501	2023
34103	Fjellvik	Sandefjord	10,234904	59,124476	03	4 498	2023
31064	Sem	Tønsberg	10,331456	59,283364	124	4 490	2023
33144	Thor Heyerdahl vgs. II	Larvik	10,057465	59,049475	1107	4 476	2023
102460	Holmestrand stasjon 4	Holmestrand	10,312272	59,492546	94	4 449	2023
32844	Olsrød park	Tønsberg	10,453389	59,275673	01	4 435	2023
32345	Knarberg	Færder	10,454621	59,208688	113B	4 428	2023
105703	Sandefjord rutebilstasjon 7	Sandefjord	10,222574	59,134485	163	4 418	2023
30738	Rød	Tønsberg	10,451466	59,269243	115	4 416	2023
33021	Tangveien	Tønsberg	10,481848	59,275707	116A	4 412	2023
30590	Ringshaug nordre	Tønsberg	10,497705	59,284301	116B	4 409	2023
30635	Greveskogen Idrettspark	Tønsberg	10,406555	59,286844	02	4 405	2023
33851	Enggata	Horten	10,48159	59,414509	70	4 401	2023
32455	Stadion	Holmestrand	10,302118	59,484089	46	4 398	2023
33150	Jarlsberg travbane	Tønsberg	10,366829	59,28148	130	4 394	2023
107545	Tønsberg rutebilstasjon 7	Tønsberg	10,411962	59,269685	112	4 380	2023
30927	Tønsberg stasjon	Tønsberg	10,410007	59,27144	120	4 378	2023
32852	Olsrødkrysset	Tønsberg	10,451598	59,274725	01	4 366	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1914	4 365	2023
32824	Svarstad	Larvik	9,955605	59,400888	214	4 358	2023
33183	Tjodalyng skole	Larvik	10,125527	59,055209	1123	4 354	2023
32836	Ollebakken	Horten	10,476729	59,419904	02	4 341	2023
32096	Skolmar	Sandefjord	10,149358	59,126727	03	4 320	2023
33986	Borgheim ungdomsskole	Færder	10,406426	59,225812	1550	4 311	2023
104983	Larvik sentrumsterminal 6	Larvik	10,029605	59,054318	214	4 309	2023
31748	Åsgården	Horten	10,455377	59,350454	01	4 306	2023
33183	Tjodalyng skole	Larvik	10,125527	59,055209	221	4 303	2023
31991	Holtan søndre	Sandefjord	10,262362	59,100056	03	4 302	2023
30997	Gårdbokrysset Bakeren	Tønsberg	10,486167	59,279399	116A	4 298	2023
32169	Kjærnås	Færder	10,406614	59,240184	02	4 298	2023
33991	Borre ungdomsskole	Horten	10,449832	59,380291	1181	4 298	2023
31762	Åsgårdstrand havn	Horten	10,471446	59,348652	01	4 290	2023
33110	Tempokrysset	Sandefjord	10,212401	59,136409	150	4 274	2023
33905	Gloppeskogen Åsveien	Larvik	10,068795	59,04093	210	4 270	2023
32605	Kverken	Larvik	10,063149	59,083364	03	4 265	2023
31668	Lindhøy Ormeletveien	Færder	10,402012	59,107756	02	4 256	2023
32173	Sky skole	Larvik	9,985113	59,053692	1312	4 224	2023
30933	Sandefjord stadion	Sandefjord	10,205041	59,134755	161	4 221	2023
33052	Teie hovedgård	Tønsberg	10,414199	59,26051	116A	4 216	2023
106142	Klokkerjordet skole	Holmestrand	10,212441	59,586635	1801	4 210	2023
107556	Tønsberg rutebilstasjon 19	Tønsberg	10,413494	59,269538	1151	4 196	2023
31863	Øhrebekken	Færder	10,42796	59,236097	113B	4 193	2023
33111	Tempokrysset	Sandefjord	10,212098	59,136282	03	4 176	2023
33521	Fritzøe Brygge	Larvik	10,02073	59,050435	208	4 171	2023
30741	Grusveien	Tønsberg	10,497225	59,287693	116B	4 159	2023
32080	Skolegata	Holmestrand	10,325467	59,481924	1904	4 154	2023
107543	Tønsberg rutebilstasjon 5	Tønsberg	10,411843	59,269743	1582	4 143	2023
30702	Tuft	Holmestrand	10,246245	59,672151	97	4 143	2023
31464	Vindalblokkene	Sandefjord	10,245604	59,117093	03	4 133	2023
30633	Ringveien Rosenlundveien	Sandefjord	10,215592	59,148569	172	4 126	2023
33111	Tempokrysset	Sandefjord	10,212098	59,136282	172	4 115	2023
101851	Jarlsøveien	Tønsberg	10,472004	59,248149	111	4 113	2023
30913	Nordre Jarlsberg Brygge	Holmestrand	10,267523	59,566568	96	4 069	2023
31393	Hedrum skole	Larvik	10,07346	59,087417	1286	4 066	2023
30642	Greveskogen vgs.	Tønsberg	10,416212	59,286401	1530	4 065	2023
32983	Tagtvedt 2	Larvik	10,056361	59,060603	210	4 058	2023
33849	Gjøklep ungdomsskole	Holmestrand	10,295658	59,483168	1922	4 037	2023
31067	Valby	Larvik	10,094582	59,052015	01	4 034	2023
30893	Tårnegården	Horten	10,467506	59,423446	02	4 030	2023
30055	Brandengen skole	Drammen	10,225118	59,728599	96	4 028	2023
32730	Stuerød	Tønsberg	10,40412	59,316939	02	4 020	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1570	4 017	2023
106142	Klokkerjordet skole	Holmestrand	10,212441	59,586635	1826	4 006	2023
31788	Åsly	Sandefjord	10,336016	59,224212	130	3 998	2023
32910	Tønsberg sykehus	Tønsberg	10,41674	59,272554	115	3 995	2023
33986	Borgheim ungdomsskole	Færder	10,406426	59,225812	1545	3 963	2023
34172	Buskveien	Tønsberg	10,468116	59,272637	116B	3 948	2023
32098	Kiwi Torstrand	Larvik	10,046257	59,047085	210	3 939	2023
33642	Eiktoppen	Tønsberg	10,418993	59,291934	1670	3 936	2023
33341	Anildrød	Færder	10,411147	59,201645	02	3 932	2023
30484	Rakkevikveien	Tønsberg	10,369216	59,25971	130	3 930	2023
31344	Haukerød	Sandefjord	10,191681	59,147346	01	3 928	2023
32281	Snarrønningveien	Færder	10,375742	59,201133	02	3 922	2023
31212	Vear legesenter	Tønsberg	10,362295	59,265555	130	3 914	2023
32594	Kvelde skole	Larvik	9,968242	59,191571	215	3 911	2023
31377	Vestliveien	Færder	10,389493	59,25708	116A	3 903	2023
32797	Humleveien	Tønsberg	10,360966	59,272109	130	3 902	2023
33078	Indre havn	Sandefjord	10,239486	59,128108	172	3 895	2023
107541	Tønsberg rutebilstasjon 3	Tønsberg	10,411725	59,269802	1507	3 889	2023
31143	Varden ungdomsskole	Sandefjord	10,255275	59,121459	1270	3 886	2023
32072	Kirkebakken Borre	Horten	10,459459	59,382756	01	3 876	2023
33616	Fylkeshuset	Tønsberg	10,416911	59,265194	116A	3 865	2023
107549	Tønsberg rutebilstasjon 11	Tønsberg	10,412199	59,269568	1713	3 863	2023
30931	Sandefjord rådhus	Sandefjord	10,220777	59,129324	01	3 861	2023
31502	Helgeroa bedehus	Larvik	9,866798	58,993961	208	3 861	2023
33987	Borre	Horten	10,456075	59,380007	01	3 855	2023
33986	Borgheim ungdomsskole	Færder	10,406426	59,225812	1596	3 853	2023
31463	Larvik stasjon	Larvik	10,030126	59,050651	01	3 850	2023
32417	Kopstadkrysset	Horten	10,367773	59,423359	02	3 845	2023
30499	Ramdal syd	Færder	10,391044	59,260163	116A	3 837	2023
32001	Holtandalen Kiwi	Horten	10,460493	59,416831	71	3 835	2023
33944	Gon	Færder	10,397017	59,109944	02	3 833	2023
30497	Ramdal nord	Færder	10,392143	59,263272	116A	3 830	2023
106142	Klokkerjordet skole	Holmestrand	10,212441	59,586635	1823	3 827	2023
33267	Alveveien	Tønsberg	10,420827	59,294946	113A	3 817	2023
30619	Ringveien Kvartsveien	Sandefjord	10,188432	59,140293	161	3 816	2023
30586	Ringkollgrenda	Sandefjord	10,256875	59,118189	172	3 815	2023
34172	Buskveien	Tønsberg	10,468116	59,272637	116A	3 808	2023
31247	Skaralia	Tønsberg	10,432099	59,305813	113A	3 805	2023
31461	Heimdalkrysset	Tønsberg	10,425403	59,273682	111	3 797	2023
31050	Seljeveien	Tønsberg	10,463711	59,273086	116A	3 796	2023
33267	Alveveien	Tønsberg	10,420827	59,294946	113B	3 794	2023
30555	Revetal ungdomsskole	Tønsberg	10,266313	59,374104	1673	3 789	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1567	3 788	2023
32909	Tønsberg sykehus	Tønsberg	10,417558	59,272913	116A	3 767	2023
33331	Angjelaveien	Sandefjord	10,245328	59,127623	172	3 764	2023
32910	Tønsberg sykehus	Tønsberg	10,41674	59,272554	111	3 763	2023
33643	Føyka	Larvik	10,038417	59,048352	210	3 763	2023
32474	Nanset	Larvik	10,041772	59,066244	03	3 762	2023
33118	Jahres fabrikker	Sandefjord	10,237831	59,107978	03	3 741	2023
31416	Langgrunn	Horten	10,463591	59,391016	02	3 740	2023
33991	Borre ungdomsskole	Horten	10,449832	59,380291	1187	3 737	2023
33409	Astoria	Færder	10,407797	59,24254	02	3 728	2023
30642	Greveskogen vgs.	Tønsberg	10,416212	59,286401	129	3 722	2023
30642	Greveskogen vgs.	Tønsberg	10,416212	59,286401	1157	3 701	2023
33991	Borre ungdomsskole	Horten	10,449832	59,380291	1176	3 701	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1524	3 699	2023
33376	Dronningens gate	Sandefjord	10,220464	59,132023	161	3 693	2023
30862	Sagmyra	Sandefjord	10,137337	59,214664	150	3 686	2023
32069	Gullvingeveien	Tønsberg	10,360869	59,266533	130	3 680	2023
30436	Presterød	Tønsberg	10,446707	59,274461	01	3 672	2023
107553	Tønsberg rutebilstasjon 15	Tønsberg	10,410546	59,270342	1579	3 672	2023
31050	Seljeveien	Tønsberg	10,463711	59,273086	116B	3 669	2023
33735	Ekenesstokken	Færder	10,435131	59,229101	113B	3 663	2023
32346	Solhøy	Horten	10,464073	59,400241	70	3 663	2023
31473	Vindlyveien	Larvik	10,074546	59,028759	210	3 651	2023
31584	Hem	Larvik	10,201358	59,077022	1118	3 649	2023
33336	Kilgata	Sandefjord	10,235001	59,127476	03	3 641	2023
33008	Tangen Husvikveien	Tønsberg	10,467694	59,247272	111	3 638	2023
31863	Øhrebekken	Færder	10,42796	59,236097	113A	3 627	2023
32623	Kvistveien	Tønsberg	10,46871	59,289466	01	3 622	2023
32384	Solløkka	Sandefjord	10,293404	59,143602	163	3 604	2023
30532	Rasmussens gate	Horten	10,478835	59,410844	02	3 598	2023
31398	Hedrum ungdomsskole	Larvik	10,052525	59,067457	215	3 598	2023
32250	Movikåsen	Færder	10,428598	59,170555	113B	3 597	2023
33616	Fylkeshuset	Tønsberg	10,416911	59,265194	116B	3 596	2023
32837	Ollebakken	Horten	10,476291	59,419986	02	3 596	2023
102459	Holmestrand stasjon 3	Holmestrand	10,312178	59,49252	42	3 590	2023
32289	Munken kino	Larvik	10,033538	59,049808	01	3 573	2023
33590	Bekkeveien	Færder	10,421737	59,247416	113B	3 571	2023
33939	Golfbanen Vear	Tønsberg	10,354724	59,251677	130	3 552	2023
32121	Kjelle	Tønsberg	10,403197	59,279953	130	3 548	2023
32286	Klevjerhagen	Holmestrand	10,211398	59,646687	95	3 547	2023
31235	Vear skole	Tønsberg	10,360893	59,260197	1709	3 546	2023
30528	Ranvik ungdomsskole	Sandefjord	10,212926	59,116218	1232	3 545	2023
32299	Munkerekka	Færder	10,387627	59,250586	116A	3 542	2023
32242	Kleiverud	Holmestrand	10,287939	59,506051	45	3 541	2023
31247	Skaralia	Tønsberg	10,432099	59,305813	113B	3 522	2023
107557	Sande stasjon 2	Holmestrand	10,205918	59,585063	93	3 517	2023
32834	Huseby	Larvik	10,116016	59,054518	01	3 498	2023
33258	Einerveien	Larvik	10,007815	59,052695	03	3 493	2023
30991	Gårdbokrysset	Tønsberg	10,487445	59,27866	116B	3 487	2023
30911	Sande torv	Holmestrand	10,206838	59,586632	96	3 483	2023
29601	Nedre Eik	Drammen	10,246052	59,696297	96	3 477	2023
30470	Ra ungdomsskole	Larvik	9,990934	59,047883	1367	3 473	2023
33498	Banebakken	Tønsberg	10,407787	59,259304	116B	3 472	2023
33183	Tjodalyng skole	Larvik	10,125527	59,055209	220	3 458	2023
32030	Skjæret	Færder	10,424834	59,241726	113B	3 455	2023
104982	Larvik sentrumsterminal 3	Larvik	10,029542	59,053889	011	3 455	2023
31353	Vesterøy skole Vesterøyveien	Sandefjord	10,262679	59,096093	03	3 454	2023
33276	Amundrød Brunlanesveien	Larvik	9,868984	58,987019	208	3 454	2023
31825	Lysheim	Færder	10,396837	59,184375	02	3 447	2023
32706	Nygårdsvei Pindsleveien	Sandefjord	10,178538	59,139609	161	3 434	2023
30951	Sandefjord vgs. III	Sandefjord	10,205762	59,133779	1134	3 430	2023
30554	Revetal	Tønsberg	10,264833	59,370448	1196	3 425	2023
31763	Åsgårdstrand havn	Horten	10,471483	59,348753	01	3 423	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1519	3 409	2023
107557	Sande stasjon 2	Holmestrand	10,205918	59,585063	94	3 406	2023
33328	Kilen	Tønsberg	10,437495	59,27295	01	3 403	2023
33765	Gjekstadveien	Sandefjord	10,272766	59,128329	161	3 400	2023
33405	Asnes	Sandefjord	10,243218	59,103888	03	3 395	2023
32120	Kjelle	Tønsberg	10,403776	59,279683	130	3 390	2023
30903	Gunnestad	Færder	10,405421	59,221733	02	3 383	2023
31319	Haugsjordet	Færder	10,398012	59,121793	02	3 381	2023
31766	Ludvig Løvaas gate 44	Horten	10,460389	59,412371	71	3 380	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1179	3 375	2023
32087	Skolegata nord	Holmestrand	10,321062	59,485357	02	3 374	2023
31375	Skjeggestadåsen	Tønsberg	10,289882	59,354161	1513	3 371	2023
33865	Bliksekilen	Tønsberg	10,496978	59,319617	01	3 371	2023
33986	Borgheim ungdomsskole	Færder	10,406426	59,225812	1561	3 368	2023
33644	Føyka	Larvik	10,040219	59,04799	01	3 361	2023
33183	Tjodalyng skole	Larvik	10,125527	59,055209	1124	3 361	2023
33739	Bergsåsen	Tønsberg	10,249799	59,361685	1637	3 359	2023
33204	Tjøme sentrum Østveien	Færder	10,392632	59,115468	02	3 355	2023
32976	Tagtvedt 1	Larvik	10,055843	59,059108	210	3 354	2023
31768	Hjemseng	Færder	10,442393	59,221504	113B	3 347	2023
30496	Granly	Horten	10,463026	59,396997	02	3 333	2023
32619	Nordbyen	Larvik	10,046149	59,068774	214	3 332	2023
33588	Furulyveien	Tønsberg	10,498909	59,291999	116B	3 331	2023
30533	Rasmussens gate	Horten	10,47849	59,410507	70	3 326	2023
34181	Byskogen gamle skole	Larvik	10,056227	59,055619	210	3 319	2023
33057	Høyjord skole	Sandefjord	10,137693	59,366883	124	3 311	2023
107541	Tønsberg rutebilstasjon 3	Tønsberg	10,411725	59,269802	1500	3 308	2023
31651	Herstad	Færder	10,407698	59,236384	02	3 308	2023
32985	Hystad	Sandefjord	10,223095	59,106267	01	3 294	2023
33832	Engebukta	Holmestrand	10,274998	59,560785	96	3 293	2023
107556	Tønsberg rutebilstasjon 19	Tønsberg	10,413494	59,269538	1160	3 288	2023
32591	Stokke ungdomsskole snuplass	Sandefjord	10,276667	59,220078	1645	3 285	2023
33524	Fritzøe Brygge	Larvik	10,022726	59,051171	208	3 285	2023
33590	Bekkeveien	Færder	10,421737	59,247416	113A	3 284	2023
30951	Sandefjord vgs. III	Sandefjord	10,205762	59,133779	1736	3 280	2023
32173	Sky skole	Larvik	9,985113	59,053692	207	3 276	2023
30755	Tunet	Horten	10,405351	59,38527	1174	3 272	2023
33978	Falkensten Løvøya	Horten	10,434946	59,441351	02	3 272	2023
107542	Tønsberg rutebilstasjon 4	Tønsberg	10,411784	59,269772	1505	3 262	2023
31348	Vesterøy skole Veløyveien	Sandefjord	10,261944	59,094581	03	3 262	2023
31309	Verdens Ende	Færder	10,406384	59,061509	022	3 258	2023
33677	Ekeberg	Holmestrand	10,308225	59,480341	45	3 257	2023
33576	Furulia	Holmestrand	10,251001	59,578952	96	3 257	2023
33991	Borre ungdomsskole	Horten	10,449832	59,380291	1188	3 252	2023
29620	Fagerheim	Drammen	10,2527	59,6845	96	3 250	2023
31438	Lardal skole	Larvik	9,965069	59,400663	1328	3 243	2023
33294	Amundrødveien Kjærnåsveien	Færder	10,387801	59,240069	116A	3 237	2023
32828	Olavsgate	Horten	10,468096	59,408199	71	3 236	2023
33991	Borre ungdomsskole	Horten	10,449832	59,380291	1178	3 235	2023
31722	Linnestad	Tønsberg	10,310615	59,337535	120	3 230	2023
32223	Mosserød aldershjem	Sandefjord	10,209435	59,14651	172	3 229	2023
32946	Hvitveisstien	Tønsberg	10,486254	59,281184	116A	3 228	2023
33183	Tjodalyng skole	Larvik	10,125527	59,055209	1127	3 228	2023
102460	Holmestrand stasjon 4	Holmestrand	10,312272	59,492546	1900	3 223	2023
33882	Blåskjellveien syd	Færder	10,456278	59,213513	113B	3 221	2023
30642	Greveskogen vgs.	Tønsberg	10,416212	59,286401	1660	3 219	2023
107553	Tønsberg rutebilstasjon 15	Tønsberg	10,410546	59,270342	1171	3 219	2023
32615	Kvieveien	Færder	10,445335	59,080907	02	3 213	2023
32807	Sundene syd	Færder	10,395282	59,166298	02	3 195	2023
32738	Horten rutebilstasjon 1	Horten	10,485774	59,415163	01	3 187	2023
32619	Nordbyen	Larvik	10,046149	59,068774	011	3 178	2023
33492	Fredtun	Larvik	10,028307	58,992624	01	3 175	2023
31345	Haukerød	Sandefjord	10,191889	59,147292	01	3 173	2023
32553	Stenmalen	Tønsberg	10,411638	59,275457	113B	3 168	2023
32522	Nedre Bogenvei	Tønsberg	10,484545	59,264408	115	3 167	2023
32106	Kjeldås	Holmestrand	10,236554	59,652536	96	3 167	2023
30919	Sande vgs.	Holmestrand	10,241812	59,585993	1827	3 162	2023
32546	Kullerød	Sandefjord	10,213096	59,176488	01	3 160	2023
32945	Ormelet marina	Færder	10,417284	59,107277	02	3 155	2023
32563	Kvelde Gylnaveien	Larvik	9,967349	59,190201	214	3 150	2023
31804	Hjertnespromenaden	Sandefjord	10,223849	59,129735	150	3 141	2023
34042	Breidablikk ungdomsskole	Sandefjord	10,229012	59,145757	1204	3 134	2023
30565	Torstrand marked	Larvik	10,049752	59,046708	210	3 126	2023
32065	Skoger stasjon	Holmestrand	10,243089	59,671919	96	3 102	2023
31756	Lofterød Kirkeveien	Færder	10,405482	59,195257	02	3 100	2023
105827	Horten rutebilstasjon 4	Horten	10,485556	59,414992	1902	3 089	2023
33989	Farmandsveien	Tønsberg	10,406834	59,275188	01	3 087	2023
31102	Sesam	Tønsberg	10,425679	59,2796	110	3 077	2023
33312	Andebu skole	Sandefjord	10,172605	59,305631	1222	3 072	2023
30528	Ranvik ungdomsskole	Sandefjord	10,212926	59,116218	1147	3 070	2023
34069	Brekkebakken	Holmestrand	10,256445	59,5712	93	3 070	2023
