CAR_ID;Adresse;RENTAL_ID;DRIVER_ID;STARTS_AT;IS_BUSINESS_TRIP;CURRENT_AGE;CITY;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8467885;6048383;18.06.2024 10:00;dismissed;27;Oslo;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8461697;5086185;21.06.2024 22:00;no;69;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8414555;5814948;01.06.2024 10:00;no;55;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8612334;4093625;11.08.2024 10:00;no;40;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8630672;6227119;16.08.2024 10:00;no;33;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8640978;6236605;19.08.2024 10:00;no;59;Holmestrand;;
978878;Jernbanegaten 2, Tønsberg, Norge;8663165;5524636;26.08.2024 10:00;dismissed;23;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8616396;5202107;08.08.2024 22:00;no;50;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8582969;5246113;11.08.2024 10:00;no;23;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8629857;6029913;12.08.2024 22:00;no;33;Oslo;;
1087872;Rambergveien 19, Tønsberg, Norge;8599282;6029913;02.08.2024 22:00;no;33;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8666892;4288772;27.08.2024 22:00;no;46;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8626161;4906289;11.08.2024 22:00;no;46;Benalmadena;;
1346628;Rambergveien 19, Tønsberg, Norge;8573449;6159133;01.08.2024 10:00;no;63;Tolvsrød;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8659009;5022621;24.08.2024 22:00;no;49;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8616453;6208438;07.08.2024 22:00;no;42;Rijssen;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8619456;6213121;08.08.2024 22:00;dismissed;28;Notodden;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8622597;6216007;09.08.2024 22:00;no;24;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8623465;6218104;11.08.2024 10:00;no;31;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8541487;4024230;15.08.2024 22:00;no;35;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8671047;4045061;30.08.2024 10:00;no;61;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8650021;5086185;22.08.2024 22:00;no;70;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8619107;5811564;09.08.2024 10:00;no;50;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8673031;5811564;30.08.2024 10:00;no;50;Nøtterøy;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8608815;4152877;05.08.2024 10:00;no;56;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8598701;4183804;01.08.2024 10:00;yes;30;nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8607677;4191686;06.08.2024 22:00;no;55;Tolvsrød;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8618952;4197105;08.08.2024 22:00;yes;57;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8630104;5833630;16.08.2024 10:00;no;36;Vestskogen;;
1087872;Rambergveien 19, Tønsberg, Norge;8590365;5343339;01.08.2024 10:00;yes;46;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8647732;6006183;25.08.2024 10:00;no;50;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8648019;4670790;20.08.2024 10:00;no;35;Oslo;;
978878;Jernbanegaten 2, Tønsberg, Norge;8638202;4670790;16.08.2024 10:00;no;35;Oslo;;
1087872;Rambergveien 19, Tønsberg, Norge;8641469;4679208;17.08.2024 10:00;yes;22;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8661525;5317029;29.08.2024 22:00;no;30;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8610857;5335105;06.08.2024 10:00;dismissed;60;Heino;;
1087872;Rambergveien 19, Tønsberg, Norge;8620173;4276790;09.08.2024 10:00;no;;;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8645158;6245232;19.08.2024 10:00;no;;;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8603089;6193205;02.08.2024 22:00;no;51;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8606988;6197950;04.08.2024 10:00;dismissed;25;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8670049;6200540;28.08.2024 22:00;yes;51;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8611234;5406620;07.08.2024 22:00;no;30;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8607611;5913784;10.08.2024 10:00;no;47;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8643131;4933312;18.08.2024 22:00;yes;37;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8671658;5124187;29.08.2024 22:00;no;32;Andebu;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8640785;6076443;17.08.2024 22:00;no;44;Rønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8652727;6253428;23.08.2024 10:00;dismissed;28;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8655711;6251814;23.08.2024 10:00;no;49;Vear;;
1087872;Rambergveien 19, Tønsberg, Norge;8655862;6256765;23.08.2024 10:00;dismissed;22;Tolvsrød;;
1346628;Rambergveien 19, Tønsberg, Norge;8667191;6268940;27.08.2024 22:00;no;26;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8673655;6275420;29.08.2024 22:00;no;38;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8672020;6273846;29.08.2024 10:00;yes;24;Tjøme;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8609238;4148417;05.08.2024 10:00;no;48;Nøtterøy;;
1087872;Rambergveien 19, Tønsberg, Norge;8632346;6228805;15.08.2024 22:00;no;;;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8627247;5119601;11.08.2024 22:00;no;42;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8609708;5119601;05.08.2024 22:00;no;42;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8635190;5119601;14.08.2024 22:00;no;42;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8676316;6111889;30.08.2024 22:00;no;61;Oslo;;
1087872;Rambergveien 19, Tønsberg, Norge;8664164;6111889;27.08.2024 10:00;no;61;Oslo;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8672015;6111889;29.08.2024 10:00;no;61;Oslo;;
1087872;Rambergveien 19, Tønsberg, Norge;8651170;6111889;23.08.2024 22:00;no;61;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8620671;4480083;09.08.2024 22:00;no;67;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8743375;4213437;22.09.2024 10:00;no;25;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8688583;4259870;04.09.2024 10:00;yes;28;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8737939;6340666;20.09.2024 22:00;no;42;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8740375;6342943;22.09.2024 10:00;no;39;Stokke;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8748212;6342943;25.09.2024 10:00;no;39;Stokke;;
1346628;Rambergveien 19, Tønsberg, Norge;8742274;6345330;22.09.2024 10:00;no;60;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8682211;5412544;02.09.2024 10:00;yes;38;Nøtterøy;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8758380;5613474;27.09.2024 10:00;no;27;Larvik;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8674171;6014482;01.09.2024 10:00;yes;20;Skien;;
1087872;Rambergveien 19, Tønsberg, Norge;8762828;6366089;29.09.2024 10:00;yes;26;Moss;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8705189;5154544;10.09.2024 10:00;no;21;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8718818;4974174;14.09.2024 10:00;no;23;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8734095;4045061;21.09.2024 10:00;no;61;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8743249;4045061;23.09.2024 10:00;no;61;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8684999;4045061;06.09.2024 10:00;no;61;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8708315;4045061;12.09.2024 22:00;no;61;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8754295;4157392;27.09.2024 10:00;no;49;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8683716;4162915;10.09.2024 10:00;dismissed;30;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8690296;5343339;05.09.2024 22:00;yes;46;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8726497;4192566;16.09.2024 22:00;no;41;Torød;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8684933;6245447;02.09.2024 22:00;no;52;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8700507;6257512;08.09.2024 10:00;no;35;Tolvsrød;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8680338;6257512;01.09.2024 10:00;dismissed;35;Tolvsrød;;
1087872;Rambergveien 19, Tønsberg, Norge;8655967;6256802;01.09.2024 22:00;yes;55;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8728325;6263439;17.09.2024 22:00;no;22;Sande;;
1087872;Rambergveien 19, Tønsberg, Norge;8707759;6275420;14.09.2024 10:00;no;38;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8685036;5743365;02.09.2024 22:00;no;48;Munkerekka;;
1087872;Rambergveien 19, Tønsberg, Norge;8690781;5325168;07.09.2024 22:00;no;28;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8751225;5866000;25.09.2024 22:00;yes;25;Hafrsfjord;;
1346628;Rambergveien 19, Tønsberg, Norge;8685624;6285518;04.09.2024 22:00;no;61;Torød;;
978878;Jernbanegaten 2, Tønsberg, Norge;8706733;6217987;10.09.2024 10:00;no;33;Göteborg;;
1346628;Rambergveien 19, Tønsberg, Norge;8763018;5970385;29.09.2024 10:00;dismissed;26;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8703407;5233273;09.09.2024 10:00;dismissed;20;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8715715;5244833;16.09.2024 22:00;yes;23;Sem;;
1087872;Rambergveien 19, Tønsberg, Norge;8723860;6326061;16.09.2024 10:00;yes;38;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8731714;6334181;18.09.2024 22:00;no;59;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8732874;6335500;19.09.2024 10:00;no;43;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8822443;5217531;25.10.2024 22:00;dismissed;57;Snarøya;;
978878;Jernbanegaten 2, Tønsberg, Norge;8836051;4173483;27.10.2024 11:00;dismissed;41;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8806628;4182910;14.10.2024 10:00;no;52;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8798501;5037292;11.10.2024 10:00;no;32;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8824667;6427423;23.10.2024 22:00;no;25;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8833346;6435983;24.10.2024 22:00;no;37;Straume;;
1346628;Rambergveien 19, Tønsberg, Norge;8842751;6440947;28.10.2024 11:00;dismissed;59;Holmestrand;;
1346628;Rambergveien 19, Tønsberg, Norge;8846322;6448293;29.10.2024 11:00;yes;22;Tolvsrød;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8845951;6448060;29.10.2024 11:00;yes;34;Trondheim;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8834196;4772851;24.10.2024 22:00;no;32;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8775404;4214719;03.10.2024 22:00;no;36;Åsgårdstrand;;
1346628;Rambergveien 19, Tønsberg, Norge;8845175;4227331;30.10.2024 11:00;no;36;Tolvsrød;;
1346628;Rambergveien 19, Tønsberg, Norge;8822187;5528359;20.10.2024 10:00;no;55;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8795434;5557117;10.10.2024 10:00;no;29;Sarpsborg;;
1346628;Rambergveien 19, Tønsberg, Norge;8769123;6372138;01.10.2024 10:00;no;23;Vestskogen;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8843438;5721412;28.10.2024 23:00;yes;37;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8821938;5721412;20.10.2024 22:00;yes;37;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8800877;5890859;11.10.2024 22:00;yes;22;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8806128;6409171;14.10.2024 22:00;no;55;Hamar;;
1087872;Rambergveien 19, Tønsberg, Norge;8816242;6419219;19.10.2024 22:00;yes;65;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8787703;5682641;07.10.2024 22:00;no;51;Tolvsrød;;
1346628;Rambergveien 19, Tønsberg, Norge;8812841;5431735;17.10.2024 22:00;no;33;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8790837;5933816;09.10.2024 10:00;no;43;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8835503;5335119;26.10.2024 10:00;dismissed;45;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8771272;5340253;02.10.2024 10:00;no;29;Oslo;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8832426;5366182;26.10.2024 22:00;no;69;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8803533;6127047;13.10.2024 10:00;yes;20;Vestskogen;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8775726;6067855;03.10.2024 10:00;no;29;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8797737;6067855;11.10.2024 10:00;no;29;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8803531;6067855;30.10.2024 11:00;no;29;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8801378;6076443;12.10.2024 10:00;no;45;Rønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8848416;4121086;30.10.2024 11:00;no;39;Tolvsrød;;
1346628;Rambergveien 19, Tønsberg, Norge;8826783;6364023;21.10.2024 22:00;no;28;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8838435;4433060;26.10.2024 10:00;no;36;Kristiansand;;
978878;Jernbanegaten 2, Tønsberg, Norge;8827731;4433060;22.10.2024 10:00;no;36;Kristiansand;;
978878;Jernbanegaten 2, Tønsberg, Norge;8819402;4433060;18.10.2024 22:00;no;36;Kristiansand;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8815487;5412544;21.10.2024 10:00;yes;38;Nøtterøy;;
1087872;Rambergveien 19, Tønsberg, Norge;8846400;5412544;29.10.2024 23:00;yes;38;Nøtterøy;;
978878;Jernbanegaten 2, Tønsberg, Norge;8855459;6076443;01.11.2024 11:00;no;45;Rønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8872003;6076443;08.11.2024 11:00;no;45;Rønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8871850;4121086;08.11.2024 11:00;no;39;Tolvsrød;;
1087872;Rambergveien 19, Tønsberg, Norge;8854743;6427562;01.11.2024 11:00;no;56;Nøtterøy;;
1087872;Rambergveien 19, Tønsberg, Norge;8908904;4843929;23.11.2024 23:00;no;25;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8902029;6498970;23.11.2024 11:00;no;53;Nøtterøy;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8914187;5119601;25.11.2024 23:00;no;42;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8863993;5831981;05.11.2024 23:00;yes;63;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8925065;5086185;29.11.2024 23:00;not specified;70;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8877628;6326061;10.11.2024 23:00;yes;38;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8871491;5981499;10.11.2024 23:00;yes;39;Torød;;
978878;Jernbanegaten 2, Tønsberg, Norge;8859685;4480083;08.11.2024 11:00;no;68;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8876544;4480083;12.11.2024 23:00;no;68;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8867425;5215115;06.11.2024 23:00;yes;23;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8840342;4089428;15.11.2024 23:00;yes;32;Sandefjord;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8909900;5721412;24.11.2024 23:00;yes;37;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8858838;5721412;02.11.2024 23:00;no;37;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8896589;5721412;18.11.2024 23:00;yes;37;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8879103;5557095;13.11.2024 23:00;yes;49;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8878596;5744458;11.11.2024 23:00;no;31;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8875112;4211818;10.11.2024 11:00;no;36;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8921888;6513053;29.11.2024 11:00;not specified;21;4163;;
978878;Jernbanegaten 2, Tønsberg, Norge;8918157;6513053;28.11.2024 23:00;not specified;21;4163;;
1346628;Rambergveien 19, Tønsberg, Norge;8856512;6458062;09.11.2024 11:00;no;30;TØNSBERG;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8915789;6427423;27.11.2024 11:00;not specified;25;3126;;
978878;Jernbanegaten 2, Tønsberg, Norge;8894781;6464900;18.11.2024 11:00;no;27;Nøtterøy;;
1087872;Rambergveien 19, Tønsberg, Norge;8863481;5412544;05.11.2024 23:00;yes;38;nøtterøy;;
978878;Jernbanegaten 2, Tønsberg, Norge;8878478;4252619;10.11.2024 23:00;no;48;Nøyterøy;;
1087872;Rambergveien 19, Tønsberg, Norge;8872125;5890859;08.11.2024 11:00;yes;23;Nøtterøy;;
978878;Jernbanegaten 2, Tønsberg, Norge;8906257;4433060;22.11.2024 11:00;no;36;Kristiansand;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8897050;4433060;18.11.2024 11:00;no;36;Kristiansand;;
1087872;Rambergveien 19, Tønsberg, Norge;8924301;4433060;29.11.2024 23:00;no;36;Kristiansand;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8859367;6460731;08.11.2024 23:00;no;28;TØNSBERG;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8888812;6489062;15.11.2024 11:00;no;31;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8915571;6489062;26.11.2024 11:00;not specified;31;Nøtterøy;;
978878;Jernbanegaten 2, Tønsberg, Norge;8904827;6489062;21.11.2024 23:00;no;31;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8873737;4102096;08.11.2024 23:00;no;57;Oslo;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8891974;6478579;22.11.2024 11:00;no;33;Fjellhamar;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8862117;4290162;09.11.2024 11:00;no;51;Tolvsrød;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8907567;6044587;23.11.2024 11:00;no;27;Råholt;;
1346628;Rambergveien 19, Tønsberg, Norge;8903446;6503001;22.11.2024 11:00;no;31;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8886159;6227119;21.11.2024 23:00;no;33;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8901534;6080776;20.11.2024 23:00;no;21;Sandefjord;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8899456;6498232;21.11.2024 11:00;not specified;43;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8902854;5244833;25.11.2024 11:00;dismissed;23;Sem;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8914703;5244833;26.11.2024 11:00;not specified;23;Sem;;
1087872;Rambergveien 19, Tønsberg, Norge;8971984;4362502;19.12.2024 11:00;no;38;Lørenskog;;
978878;Jernbanegaten 2, Tønsberg, Norge;8947632;4362502;08.12.2024 23:00;no;38;Lørenskog;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8985063;4362502;25.12.2024 11:00;no;38;Lørenskog;;
978878;Jernbanegaten 2, Tønsberg, Norge;8955446;4362502;12.12.2024 11:00;no;38;Lørenskog;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8935941;4362502;04.12.2024 11:00;no;38;Lørenskog;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8943073;4362502;06.12.2024 23:00;no;38;Lørenskog;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8866079;5876316;19.12.2024 23:00;no;22;Tolvsrød;;
1346628;Rambergveien 19, Tønsberg, Norge;8943036;5528359;06.12.2024 23:00;not specified;55;Nøtterøy;;
978878;Jernbanegaten 2, Tønsberg, Norge;8991643;6591078;28.12.2024 11:00;no;47;Borhaug;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8950034;6067855;09.12.2024 23:00;not specified;29;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8948097;5576941;12.12.2024 11:00;not specified;64;Tolvsrød;;
1087872;Rambergveien 19, Tønsberg, Norge;8945663;4140323;08.12.2024 23:00;no;44;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8964559;4946607;15.12.2024 23:00;yes;53;BARKAKER;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8951093;4424391;10.12.2024 11:00;no;36;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8931342;4145467;07.12.2024 11:00;not specified;53;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8985863;4024230;25.12.2024 23:00;not specified;35;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8920989;5308796;21.12.2024 11:00;yes;37;tolvsrød;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8934661;6532418;03.12.2024 23:00;not specified;46;Tolvsrød;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8907551;6504924;01.12.2024 11:00;no;26;TØNSBERG;;
1087872;Rambergveien 19, Tønsberg, Norge;8950552;6326061;10.12.2024 11:00;not specified;38;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8947252;5244833;09.12.2024 11:00;not specified;23;Sem;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8978165;5244833;21.12.2024 11:00;not specified;23;Sem;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8965925;6561594;16.12.2024 11:00;not specified;20;3227;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8956590;6024072;14.12.2024 11:00;not specified;24;Skoppum;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8899092;5424898;26.12.2024 23:00;no;33;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8977949;6242892;21.12.2024 11:00;yes;61;Porsgrunn;;
978878;Jernbanegaten 2, Tønsberg, Norge;8928262;4553140;01.12.2024 11:00;not specified;22;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8982748;5581512;23.12.2024 23:00;not specified;31;Oslo;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8995795;5581512;30.12.2024 23:00;not specified;31;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8946402;6542842;10.12.2024 23:00;not specified;35;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8934056;6531399;05.12.2024 11:00;no;62;Åsgårdstrand;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8982231;6489062;23.12.2024 11:00;not specified;31;Nøtterøy;;
978878;Jernbanegaten 2, Tønsberg, Norge;8946467;4173483;23.12.2024 11:00;not specified;41;Oslo;;
978878;Jernbanegaten 2, Tønsberg, Norge;8970375;6566371;18.12.2024 11:00;no;38;revetal;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8956579;5837342;12.12.2024 11:00;not specified;24;Hunndalen;;
978878;Jernbanegaten 2, Tønsberg, Norge;8929846;5721412;03.12.2024 23:00;yes;37;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8944774;4225773;07.12.2024 23:00;no;40;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8973834;6380831;19.12.2024 23:00;not specified;45;Nøtterøy;;
978878;Jernbanegaten 2, Tønsberg, Norge;8935464;4480083;11.12.2024 11:00;not specified;68;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;9004914;4362502;03.01.2025 23:00;no;39;Lørenskog;;
1346628;Rambergveien 19, Tønsberg, Norge;9020304;4328463;11.01.2025 11:00;unclear;33;DRAMMEN;;
1167413;Jernbanegaten 2, Tønsberg, Norge;9028675;4289281;16.01.2025 11:00;not specified;26;Bergen;;
1167413;Jernbanegaten 2, Tønsberg, Norge;9012480;4289281;10.01.2025 11:00;not specified;26;Bergen;;
1426642;St. Olavs gate 1, Tønsberg, Norge;9034539;6633106;18.01.2025 11:00;not specified;55;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;9038769;6275420;21.01.2025 11:00;no;39;tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;9006855;6606811;09.01.2025 23:00;not specified;23;Toulouse;;
1087872;Rambergveien 19, Tønsberg, Norge;9005578;6605798;05.01.2025 11:00;not specified;36;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;9027901;5638445;15.01.2025 23:00;not specified;39;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;9009407;5682641;07.01.2025 11:00;not specified;51;Tolvsrød;;
978878;Jernbanegaten 2, Tønsberg, Norge;9053404;4266477;27.01.2025 23:00;not specified;26;Borre;;
1425560;St. Olavs gate 1, Tønsberg, Norge;9005616;6590522;04.01.2025 11:00;no;33;Vestskogen;;
1346628;Rambergveien 19, Tønsberg, Norge;9020230;6619469;11.01.2025 11:00;not specified;22;Borre;;
1087872;Rambergveien 19, Tønsberg, Norge;9002974;4285706;03.01.2025 11:00;not specified;41;Hagan;;
1087872;Rambergveien 19, Tønsberg, Norge;9027017;4285706;15.01.2025 11:00;not specified;41;Hagan;;
1425560;St. Olavs gate 1, Tønsberg, Norge;9012979;5215115;07.01.2025 23:00;not specified;24;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;9038014;6364177;19.01.2025 23:00;not specified;29;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;9009292;5581970;07.01.2025 11:00;yes;62;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;9023402;6622590;20.01.2025 11:00;no;31;Nykirke;;
978878;Jernbanegaten 2, Tønsberg, Norge;9041112;6587679;23.01.2025 23:00;not specified;51;Tønsberg;;
