LineNumber	Kommune	Year	Month	Totals	Late	ONTIME
701192	Horten	2024	6	1		1
701192	Tønsberg	2024	1	1		1
701194	Horten	2024	1	3	3	
701194	Horten	2024	2	2	1	1
701194	Horten	2024	3	2	1	1
701194	Horten	2024	4	1		1
701194	Horten	2024	5	1		1
701195	Horten	2024	1	10	5	5
701195	Horten	2024	2	13	9	4
701195	Horten	2024	3	12	4	8
701195	Horten	2024	4	19	5	14
701195	Horten	2024	5	18	4	14
701195	Horten	2024	6	3		3
701196	Tønsberg	2024	1	16	10	6
701196	Tønsberg	2024	2	16	6	10
701196	Tønsberg	2024	3	15	5	10
701196	Tønsberg	2024	4	17	3	14
701196	Tønsberg	2024	5	12	4	8
701196	Tønsberg	2024	6	1		1
701201	Sandefjord	2024	1	10	1	9
701201	Sandefjord	2024	2	9		9
701201	Sandefjord	2024	3	9	1	8
701201	Sandefjord	2024	4	11	1	10
701201	Sandefjord	2024	5	11	2	9
701201	Sandefjord	2024	6	7		7
701201	Sandefjord	2024	8	6	2	4
701202	Sandefjord	2024	1	30	17	13
701202	Sandefjord	2024	2	37	20	17
701202	Sandefjord	2024	3	31	6	25
701202	Sandefjord	2024	4	43	9	34
701202	Sandefjord	2024	5	39	7	32
701202	Sandefjord	2024	6	10	1	9
701202	Sandefjord	2024	8	25	8	17
701203	Sandefjord	2024	1	16	14	2
701203	Sandefjord	2024	2	12	7	5
701203	Sandefjord	2024	3	14	9	5
701203	Sandefjord	2024	4	16	13	3
701203	Sandefjord	2024	5	13	6	7
701203	Sandefjord	2024	8	6	5	1
701207	Sandefjord	2024	1	36	24	12
701207	Sandefjord	2024	2	30	18	12
701207	Sandefjord	2024	3	30	19	11
701207	Sandefjord	2024	4	42	29	13
701207	Sandefjord	2024	5	25	11	14
701207	Sandefjord	2024	6	15	5	10
701207	Sandefjord	2024	8	18	14	4
701208	Sandefjord	2024	1	22	16	6
701208	Sandefjord	2024	2	13	7	6
701208	Sandefjord	2024	3	16	6	10
701208	Sandefjord	2024	4	17	11	6
701208	Sandefjord	2024	5	11	4	7
701208	Sandefjord	2024	6	3		3
701208	Sandefjord	2024	8	9	4	5
701209	Sandefjord	2024	1	26	22	4
701209	Sandefjord	2024	2	29	26	3
701209	Sandefjord	2024	3	29	22	7
701209	Sandefjord	2024	4	27	25	2
701209	Sandefjord	2024	5	30	27	3
701209	Sandefjord	2024	6	4	4	
701209	Sandefjord	2024	8	13	13	
701213	Sandefjord	2024	1	18	2	16
701213	Sandefjord	2024	2	14		14
701213	Sandefjord	2024	3	15		15
701213	Sandefjord	2024	4	18	1	17
701213	Sandefjord	2024	5	19	2	17
701213	Sandefjord	2024	6	7	1	6
701213	Sandefjord	2024	8	9	2	7
701214	Sandefjord	2024	1	26	10	16
701214	Sandefjord	2024	2	26	11	15
701214	Sandefjord	2024	3	28	12	16
701214	Sandefjord	2024	4	37	12	25
701214	Sandefjord	2024	5	25	9	16
701214	Sandefjord	2024	6	5	1	4
701214	Sandefjord	2024	8	8	7	1
701215	Sandefjord	2024	1	15	12	3
701215	Sandefjord	2024	2	14	12	2
701215	Sandefjord	2024	3	17	4	13
701215	Sandefjord	2024	4	19	9	10
701215	Sandefjord	2024	5	18	13	5
701215	Sandefjord	2024	6	11	9	2
701215	Sandefjord	2024	8	9	8	1
701216	Sandefjord	2024	1	11	6	5
701216	Sandefjord	2024	2	8	3	5
701216	Sandefjord	2024	3	8	1	7
701216	Sandefjord	2024	4	7	2	5
701216	Sandefjord	2024	5	8		8
701216	Sandefjord	2024	6	5	1	4
701216	Sandefjord	2024	8	4		4
701217	Sandefjord	2024	1	13	12	1
701217	Sandefjord	2024	2	12	11	1
701217	Sandefjord	2024	3	18	15	3
701217	Sandefjord	2024	4	17	13	4
701217	Sandefjord	2024	5	18	8	10
701217	Sandefjord	2024	6	9	3	6
701217	Sandefjord	2024	8	11	7	4
701218	Sandefjord	2024	1	9	3	6
701218	Sandefjord	2024	2	22	2	20
701218	Sandefjord	2024	3	32	2	30
701218	Sandefjord	2024	4	41	4	37
701218	Sandefjord	2024	5	32	1	31
701218	Sandefjord	2024	6	11	1	10
701218	Sandefjord	2024	8	20	5	15
701218	Tønsberg	2024	1	3	1	2
701218	Tønsberg	2024	2	14	2	12
701218	Tønsberg	2024	3	14	1	13
701218	Tønsberg	2024	4	22	6	16
701218	Tønsberg	2024	5	22	4	18
701218	Tønsberg	2024	6	8	1	7
701218	Tønsberg	2024	8	9	1	8
701219	Sandefjord	2024	1	34	27	7
701219	Sandefjord	2024	2	31	22	9
701219	Sandefjord	2024	3	34	21	13
701219	Sandefjord	2024	4	42	23	19
701219	Sandefjord	2024	5	34	15	19
701219	Sandefjord	2024	6	10	5	5
701219	Sandefjord	2024	8	10	7	3
701226	Sandefjord	2024	1	14	11	3
701226	Sandefjord	2024	2	11	10	1
701226	Sandefjord	2024	3	14	9	5
701226	Sandefjord	2024	4	19	16	3
701226	Sandefjord	2024	5	16	12	4
701226	Sandefjord	2024	6	11	7	4
701226	Sandefjord	2024	8	9	8	1
701227	Sandefjord	2024	1	4	2	2
701227	Sandefjord	2024	2	7	4	3
701227	Sandefjord	2024	3	8	2	6
701227	Sandefjord	2024	4	8	2	6
701227	Sandefjord	2024	5	8	2	6
701227	Sandefjord	2024	6	1		1
701227	Sandefjord	2024	8	4	1	3
701228	Sandefjord	2024	8	18	3	15
701229	Sandefjord	2024	1	6	2	4
701229	Sandefjord	2024	2	9		9
701229	Sandefjord	2024	3	9		9
701229	Sandefjord	2024	4	7		7
701229	Sandefjord	2024	5	5		5
701229	Sandefjord	2024	6	2		2
701229	Sandefjord	2024	8	11	2	9
701232	Sandefjord	2024	1	12	4	8
701232	Sandefjord	2024	2	10	2	8
701232	Sandefjord	2024	3	9	1	8
701232	Sandefjord	2024	4	15	5	10
701232	Sandefjord	2024	5	10	1	9
701232	Sandefjord	2024	6	4		4
701232	Sandefjord	2024	8	5		5
701237	Sandefjord	2024	1	2		2
701237	Sandefjord	2024	2	3	1	2
701237	Sandefjord	2024	3	3		3
701237	Sandefjord	2024	4	3		3
701237	Sandefjord	2024	5	4		4
701237	Sandefjord	2024	6	3		3
701237	Sandefjord	2024	8	2		2
701239	Sandefjord	2024	1	18	1	17
701239	Sandefjord	2024	2	19	1	18
701239	Sandefjord	2024	3	13		13
701239	Sandefjord	2024	4	19		19
701239	Sandefjord	2024	5	12		12
701239	Sandefjord	2024	6	7		7
701239	Sandefjord	2024	8	11	1	10
701240	Sandefjord	2024	1	17	4	13
701240	Sandefjord	2024	2	15	3	12
701240	Sandefjord	2024	3	17	4	13
701240	Sandefjord	2024	4	22	3	19
701240	Sandefjord	2024	5	18	1	17
701240	Sandefjord	2024	6	4	1	3
701241	Sandefjord	2024	1	13	10	3
701241	Sandefjord	2024	2	13	9	4
701241	Sandefjord	2024	3	14	9	5
701241	Sandefjord	2024	4	14	10	4
701241	Sandefjord	2024	5	13	7	6
701241	Sandefjord	2024	6	2	1	1
701241	Sandefjord	2024	8	7	6	1
701243	Sandefjord	2024	1	59	26	33
701243	Sandefjord	2024	2	58	20	38
701243	Sandefjord	2024	3	56	12	44
701243	Sandefjord	2024	4	69	13	56
701243	Sandefjord	2024	5	65	22	43
701243	Sandefjord	2024	6	12	2	10
701243	Sandefjord	2024	8	10	2	8
701246	Sandefjord	2024	1	21	2	19
701246	Sandefjord	2024	2	15		15
701246	Sandefjord	2024	3	15	1	14
701246	Sandefjord	2024	4	19	1	18
701246	Sandefjord	2024	5	18	2	16
701246	Sandefjord	2024	6	7	1	6
701246	Sandefjord	2024	8	11	1	10
701248	Sandefjord	2024	1	32	22	10
701248	Sandefjord	2024	2	30	17	13
701248	Sandefjord	2024	3	34	17	17
701248	Sandefjord	2024	4	44	15	29
701248	Sandefjord	2024	5	26	8	18
701248	Sandefjord	2024	6	10	5	5
701248	Sandefjord	2024	8	21	12	9
701252	Sandefjord	2024	1	8	3	5
701252	Sandefjord	2024	2	6	1	5
701252	Sandefjord	2024	3	7		7
701252	Sandefjord	2024	4	7	2	5
701252	Sandefjord	2024	5	7	1	6
701252	Sandefjord	2024	6	3	1	2
701252	Sandefjord	2024	8	4	1	3
701254	Sandefjord	2024	1	4	2	2
701254	Sandefjord	2024	2	4	3	1
701254	Sandefjord	2024	3	6	2	4
701254	Sandefjord	2024	4	6	1	5
701254	Sandefjord	2024	5	7	5	2
701254	Sandefjord	2024	8	4	2	2
701255	Sandefjord	2024	1	10	2	8
701255	Sandefjord	2024	2	11	2	9
701255	Sandefjord	2024	3	9		9
701255	Sandefjord	2024	4	11		11
701255	Sandefjord	2024	5	8	1	7
701255	Sandefjord	2024	6	2		2
701255	Sandefjord	2024	8	6		6
701257	Sandefjord	2024	1	15	1	14
701257	Sandefjord	2024	2	14	1	13
701257	Sandefjord	2024	3	16	2	14
701257	Sandefjord	2024	4	18	2	16
701257	Sandefjord	2024	5	14	2	12
701257	Sandefjord	2024	6	10		10
701257	Sandefjord	2024	8	10		10
701264	Sandefjord	2024	2	2		2
701264	Sandefjord	2024	3	2		2
701265	Sandefjord	2024	1	1	1	
701266	Sandefjord	2024	1	1		1
701266	Sandefjord	2024	2	3		3
701266	Sandefjord	2024	3	3		3
701266	Sandefjord	2024	4	4	1	3
701266	Sandefjord	2024	5	2	1	1
701266	Sandefjord	2024	6	1	1	
701280	Sandefjord	2024	1	33	13	20
701280	Sandefjord	2024	2	31	7	24
701280	Sandefjord	2024	3	32	3	29
701280	Sandefjord	2024	4	44	9	35
701280	Sandefjord	2024	5	36	1	35
701280	Sandefjord	2024	6	8	1	7
701280	Sandefjord	2024	8	21	5	16
701281	Larvik	2024	1	13	1	12
701281	Larvik	2024	2	26	2	24
701281	Larvik	2024	3	31	1	30
701281	Larvik	2024	4	33	1	32
701281	Larvik	2024	5	37		37
701281	Larvik	2024	6	27	1	26
701281	Larvik	2024	8	18	1	17
701281	Sandefjord	2024	1	6	6	
701281	Sandefjord	2024	2	12	10	2
701281	Sandefjord	2024	3	14	6	8
701281	Sandefjord	2024	4	17	4	13
701281	Sandefjord	2024	5	20	5	15
701281	Sandefjord	2024	6	13	2	11
701281	Sandefjord	2024	8	12	9	3
701282	Sandefjord	2024	1	22	12	10
701282	Sandefjord	2024	2	17	7	10
701282	Sandefjord	2024	3	16	2	14
701282	Sandefjord	2024	4	21	3	18
701282	Sandefjord	2024	5	18	4	14
701282	Sandefjord	2024	6	5	1	4
701282	Sandefjord	2024	8	7	2	5
701283	Larvik	2024	1	19	15	4
701283	Larvik	2024	2	23	17	6
701283	Larvik	2024	3	20	11	9
701283	Larvik	2024	4	27	9	18
701283	Larvik	2024	5	23	12	11
701283	Larvik	2024	6	9	7	2
701283	Sandefjord	2024	1	13	4	9
701283	Sandefjord	2024	2	15	3	12
701283	Sandefjord	2024	3	15	2	13
701283	Sandefjord	2024	4	18		18
701283	Sandefjord	2024	5	12	3	9
701283	Sandefjord	2024	6	6		6
701284	Sandefjord	2024	1	14	4	10
701284	Sandefjord	2024	2	17	12	5
701284	Sandefjord	2024	3	18	3	15
701284	Sandefjord	2024	4	17	4	13
701284	Sandefjord	2024	5	15	8	7
701284	Sandefjord	2024	6	6	1	5
701284	Sandefjord	2024	8	7	3	4
701285	Larvik	2024	1	16	14	2
701285	Larvik	2024	2	18	11	7
701285	Larvik	2024	3	20	13	7
701285	Larvik	2024	4	26	22	4
701285	Larvik	2024	5	24	18	6
701285	Larvik	2024	6	8	3	5
701285	Sandefjord	2024	1	13	4	9
701285	Sandefjord	2024	2	14	1	13
701285	Sandefjord	2024	3	13	3	10
701285	Sandefjord	2024	4	20	5	15
701285	Sandefjord	2024	5	18	3	15
701285	Sandefjord	2024	6	6		6
701286	Sandefjord	2024	1	1	1	
701286	Sandefjord	2024	3	1	1	
701286	Sandefjord	2024	8	1	1	
701287	Sandefjord	2024	1	15	8	7
701287	Sandefjord	2024	2	19	5	14
701287	Sandefjord	2024	3	17	3	14
701287	Sandefjord	2024	4	19	1	18
701287	Sandefjord	2024	5	15	3	12
701287	Sandefjord	2024	6	5		5
701288	Sandefjord	2024	1	16	4	12
701288	Sandefjord	2024	2	17	2	15
701288	Sandefjord	2024	3	17	2	15
701288	Sandefjord	2024	4	18	2	16
701288	Sandefjord	2024	5	12	1	11
701288	Sandefjord	2024	6	2		2
701289	Sandefjord	2024	1	15	1	14
701289	Sandefjord	2024	2	16	1	15
701289	Sandefjord	2024	3	16	1	15
701289	Sandefjord	2024	4	23	2	21
701289	Sandefjord	2024	5	18	1	17
701289	Sandefjord	2024	6	7		7
701289	Sandefjord	2024	8	7		7
701291	Sandefjord	2024	1	15	1	14
701291	Sandefjord	2024	2	15	2	13
701291	Sandefjord	2024	3	14		14
701291	Sandefjord	2024	4	17	1	16
701291	Sandefjord	2024	5	16	2	14
701291	Sandefjord	2024	6	8		8
701291	Sandefjord	2024	8	9	1	8
701292	Sandefjord	2024	1	19	7	12
701292	Sandefjord	2024	2	16	5	11
701292	Sandefjord	2024	3	17	5	12
701292	Sandefjord	2024	4	18	2	16
701292	Sandefjord	2024	5	22	4	18
701292	Sandefjord	2024	6	4		4
701294	Sandefjord	2024	1	1	1	
701294	Sandefjord	2024	2	1		1
701294	Sandefjord	2024	4	2	2	
701294	Sandefjord	2024	8	1	1	
701295	Larvik	2024	1	21	18	3
701295	Larvik	2024	2	17	17	
701295	Larvik	2024	3	23	17	6
701295	Larvik	2024	4	22	17	5
701295	Larvik	2024	5	24	16	8
701295	Larvik	2024	6	4	3	1
701295	Sandefjord	2024	1	13	1	12
701295	Sandefjord	2024	2	12	2	10
701295	Sandefjord	2024	3	14	3	11
701295	Sandefjord	2024	4	14	1	13
701295	Sandefjord	2024	5	14		14
701295	Sandefjord	2024	6	3	1	2
701302	Larvik	2024	1	18	8	10
701302	Larvik	2024	2	17	2	15
701302	Larvik	2024	3	18	8	10
701302	Larvik	2024	4	23	9	14
701302	Larvik	2024	5	21	3	18
701302	Larvik	2024	6	1		1
701308	Larvik	2024	1	12		12
701308	Larvik	2024	2	12		12
701308	Larvik	2024	3	11		11
701308	Larvik	2024	4	21		21
701308	Larvik	2024	5	14		14
701308	Larvik	2024	6	11	1	10
701308	Larvik	2024	8	10		10
701311	Larvik	2024	1	1		1
701325	Larvik	2024	1	16	1	15
701325	Larvik	2024	2	14		14
701325	Larvik	2024	3	16	1	15
701325	Larvik	2024	4	20	3	17
701325	Larvik	2024	5	16	1	15
701325	Larvik	2024	6	14	2	12
701325	Larvik	2024	8	12	2	10
701330	Larvik	2024	1	16	5	11
701330	Larvik	2024	2	12	2	10
701330	Larvik	2024	3	13	1	12
701330	Larvik	2024	4	13		13
701330	Larvik	2024	5	10		10
701330	Larvik	2024	6	8		8
701330	Larvik	2024	8	7	2	5
701349	Larvik	2024	1	16	1	15
701349	Larvik	2024	2	12	3	9
701349	Larvik	2024	3	15	3	12
701349	Larvik	2024	4	16	5	11
701349	Larvik	2024	5	18	10	8
701349	Larvik	2024	6	14	9	5
701349	Larvik	2024	8	10	6	4
701360	Larvik	2024	1	26	24	2
701360	Larvik	2024	2	21	18	3
701360	Larvik	2024	3	25		25
701360	Larvik	2024	4	33	8	25
701360	Larvik	2024	5	30	6	24
701360	Larvik	2024	6	3	3	
701368	Larvik	2024	1	13	5	8
701368	Larvik	2024	2	9	3	6
701368	Larvik	2024	3	8	2	6
701368	Larvik	2024	4	11	3	8
701368	Larvik	2024	5	15	5	10
701368	Larvik	2024	6	1		1
701368	Larvik	2024	8	9		9
701376	Larvik	2024	1	5	1	4
701376	Larvik	2024	2	6		6
701376	Larvik	2024	4	1	1	
701377	Larvik	2024	1	15	10	5
701377	Larvik	2024	2	14	7	7
701377	Larvik	2024	3	9	7	2
701377	Larvik	2024	4	18	6	12
701377	Larvik	2024	5	12	7	5
701377	Larvik	2024	8	4	4	
701450	Sandefjord	2024	8	7	1	6
701451	Sandefjord	2024	8	7	5	2
701451	Tønsberg	2024	8	6		6
701453	Horten	2024	8	10		10
701455	Tønsberg	2024	8	3	2	1
701456	Tønsberg	2024	8	14	7	7
701457	Tønsberg	2024	8	10	7	3
701460	Tønsberg	2024	8	8	1	7
701471	Tønsberg	2024	8	3	2	1
701474	Horten	2024	8	21	4	17
701479	Horten	2024	8	20	15	5
701479	Tønsberg	2024	8	20	6	14
701480	Tønsberg	2024	8	7	1	6
701481	Horten	2024	8	11	5	6
701482	Horten	2024	8	4		4
701482	Tønsberg	2024	8	11	11	
701483	Tønsberg	2024	8	10	6	4
701484	Tønsberg	2024	8	2	1	1
701485	Tønsberg	2024	8	2	1	1
701488	Horten	2024	8	11	4	7
701489	Horten	2024	8	1		1
701492	Horten	2024	8	4		4
701494	Horten	2024	8	1	1	
701495	Horten	2024	8	7	3	4
701496	Tønsberg	2024	8	9	4	5
701500	Tønsberg	2024	1	23	6	17
701500	Tønsberg	2024	2	21	10	11
701500	Tønsberg	2024	3	23	3	20
701500	Tønsberg	2024	4	28	10	18
701500	Tønsberg	2024	5	11		11
701500	Tønsberg	2024	6	9		9
701500	Tønsberg	2024	8	7	1	6
701503	Sandefjord	2024	1	23	9	14
701503	Sandefjord	2024	2	19	8	11
701503	Sandefjord	2024	3	18	3	15
701503	Sandefjord	2024	4	20	2	18
701503	Sandefjord	2024	5	21	4	17
701503	Sandefjord	2024	6	16	4	12
701503	Sandefjord	2024	8	12	3	9
701503	Tønsberg	2024	1	17	4	13
701503	Tønsberg	2024	2	13	3	10
701503	Tønsberg	2024	3	11		11
701503	Tønsberg	2024	4	16		16
701503	Tønsberg	2024	5	17		17
701503	Tønsberg	2024	6	9		9
701503	Tønsberg	2024	8	7		7
701504	Tønsberg	2024	1	2		2
701504	Tønsberg	2024	3	2		2
701504	Tønsberg	2024	4	4	1	3
701504	Tønsberg	2024	6	1		1
701505	Tønsberg	2024	1	18	8	10
701505	Tønsberg	2024	2	19	8	11
701505	Tønsberg	2024	3	20	7	13
701505	Tønsberg	2024	4	20	3	17
701505	Tønsberg	2024	5	6	1	5
701505	Tønsberg	2024	6	8		8
701505	Tønsberg	2024	8	7		7
701506	Tønsberg	2024	5	1		1
701506	Tønsberg	2024	6	1		1
701507	Tønsberg	2024	1	28	7	21
701507	Tønsberg	2024	2	14	2	12
701507	Tønsberg	2024	3	25	9	16
701507	Tønsberg	2024	4	22	3	19
701507	Tønsberg	2024	5	14		14
701507	Tønsberg	2024	6	12		12
701507	Tønsberg	2024	8	9		9
701509	Tønsberg	2024	1	22	21	1
701509	Tønsberg	2024	2	19	15	4
701509	Tønsberg	2024	3	14	4	10
701509	Tønsberg	2024	4	25	12	13
701509	Tønsberg	2024	5	24	6	18
701509	Tønsberg	2024	6	18	3	15
701509	Tønsberg	2024	8	14	2	12
701510	Sandefjord	2024	1	19	9	10
701510	Sandefjord	2024	2	16	6	10
701510	Sandefjord	2024	3	19	4	15
701510	Sandefjord	2024	4	26	1	25
701510	Sandefjord	2024	5	21	3	18
701510	Sandefjord	2024	6	18	9	9
701510	Sandefjord	2024	8	10	1	9
701511	Sandefjord	2024	1	13	9	4
701511	Sandefjord	2024	2	11	6	5
701511	Sandefjord	2024	3	15	4	11
701511	Sandefjord	2024	4	12	1	11
701511	Sandefjord	2024	5	18	2	16
701511	Sandefjord	2024	6	13	1	12
701511	Sandefjord	2024	8	9	1	8
701512	Tønsberg	2024	1	10	9	1
701512	Tønsberg	2024	2	12	11	1
701512	Tønsberg	2024	3	14	11	3
701512	Tønsberg	2024	4	16	10	6
701512	Tønsberg	2024	5	15	6	9
701512	Tønsberg	2024	6	14	4	10
701512	Tønsberg	2024	8	9	7	2
701513	Tønsberg	2024	1	17	16	1
701513	Tønsberg	2024	2	13	11	2
701513	Tønsberg	2024	3	16	9	7
701513	Tønsberg	2024	4	17	9	8
701513	Tønsberg	2024	5	16	3	13
701513	Tønsberg	2024	6	13	6	7
701513	Tønsberg	2024	8	9	5	4
701515	Tønsberg	2024	1	18	15	3
701515	Tønsberg	2024	2	15	13	2
701515	Tønsberg	2024	3	16	12	4
701515	Tønsberg	2024	4	23	21	2
701515	Tønsberg	2024	5	24	16	8
701515	Tønsberg	2024	6	17	9	8
701515	Tønsberg	2024	8	11	9	2
701519	Tønsberg	2024	1	2	1	1
701519	Tønsberg	2024	2	1		1
701519	Tønsberg	2024	4	1		1
701519	Tønsberg	2024	5	3	1	2
701519	Tønsberg	2024	6	2	1	1
701519	Tønsberg	2024	8	4	3	1
701522	Tønsberg	2024	1	16	15	1
701522	Tønsberg	2024	2	15	8	7
701522	Tønsberg	2024	3	14	6	8
701522	Tønsberg	2024	4	20	13	7
701522	Tønsberg	2024	5	15	9	6
701522	Tønsberg	2024	6	14	6	8
701522	Tønsberg	2024	8	11	9	2
701524	Sandefjord	2024	1	19	7	12
701524	Sandefjord	2024	2	14	5	9
701524	Sandefjord	2024	3	13	2	11
701524	Sandefjord	2024	4	21	1	20
701524	Sandefjord	2024	5	16		16
701524	Sandefjord	2024	6	15	1	14
701524	Sandefjord	2024	8	10	2	8
701524	Tønsberg	2024	1	21	20	1
701524	Tønsberg	2024	2	16	14	2
701524	Tønsberg	2024	3	12	10	2
701524	Tønsberg	2024	4	22	15	7
701524	Tønsberg	2024	5	18	16	2
701524	Tønsberg	2024	6	16	12	4
701524	Tønsberg	2024	8	9	7	2
701526	Tønsberg	2024	1	14	10	4
701526	Tønsberg	2024	2	15	10	5
701526	Tønsberg	2024	3	16	8	8
701526	Tønsberg	2024	4	22	12	10
701526	Tønsberg	2024	5	18	18	
701526	Tønsberg	2024	6	14	14	
701526	Tønsberg	2024	8	8	7	1
701530	Tønsberg	2024	1	16	6	10
701530	Tønsberg	2024	2	16	4	12
701530	Tønsberg	2024	3	15	2	13
701530	Tønsberg	2024	4	21	6	15
701530	Tønsberg	2024	5	21	2	19
701530	Tønsberg	2024	6	13	1	12
701530	Tønsberg	2024	8	9	2	7
701531	Færder	2024	1	13	1	12
701531	Færder	2024	2	14		14
701531	Færder	2024	3	9		9
701531	Færder	2024	4	11		11
701531	Færder	2024	5	8		8
701531	Færder	2024	6	9		9
701531	Færder	2024	8	7		7
701533	Færder	2024	2	1	1	
701533	Tønsberg	2024	1	30	8	22
701533	Tønsberg	2024	2	35	4	31
701533	Tønsberg	2024	3	35	6	29
701533	Tønsberg	2024	4	37	5	32
701533	Tønsberg	2024	5	27	2	25
701533	Tønsberg	2024	6	20		20
701533	Tønsberg	2024	8	17	4	13
701535	Horten	2024	8	1		1
701536	Tønsberg	2024	1	35	5	30
701536	Tønsberg	2024	2	34	3	31
701536	Tønsberg	2024	3	33	4	29
701536	Tønsberg	2024	4	45	1	44
701536	Tønsberg	2024	5	36	3	33
701536	Tønsberg	2024	6	30		30
701536	Tønsberg	2024	8	21		21
701537	Horten	2024	1	15	6	9
701537	Horten	2024	2	14	5	9
701537	Horten	2024	3	15		15
701537	Horten	2024	4	19	4	15
701537	Horten	2024	5	18	1	17
701537	Horten	2024	6	12	3	9
701537	Horten	2024	8	9	2	7
701538	Horten	2024	1	16	9	7
701538	Horten	2024	2	14	7	7
701538	Horten	2024	3	16	3	13
701538	Horten	2024	4	17	6	11
701538	Horten	2024	5	18	1	17
701538	Horten	2024	6	13	3	10
701538	Horten	2024	8	8	5	3
701539	Færder	2024	1	4		4
701539	Færder	2024	2	2		2
701539	Færder	2024	3	3		3
701539	Færder	2024	4	4		4
701539	Færder	2024	5	3		3
701539	Færder	2024	6	3		3
701539	Færder	2024	8	2	1	1
701540	Horten	2024	1	9	1	8
701540	Horten	2024	2	10	1	9
701540	Horten	2024	3	10		10
701540	Horten	2024	4	11		11
701540	Horten	2024	5	10		10
701540	Horten	2024	6	8		8
701540	Horten	2024	8	7		7
701541	Tønsberg	2024	1	16	13	3
701541	Tønsberg	2024	2	14	9	5
701541	Tønsberg	2024	3	15	10	5
701541	Tønsberg	2024	4	22	7	15
701541	Tønsberg	2024	5	18	3	15
701541	Tønsberg	2024	6	18	6	12
701541	Tønsberg	2024	8	10	4	6
701542	Tønsberg	2024	1	18	7	11
701542	Tønsberg	2024	2	17	5	12
701542	Tønsberg	2024	3	15	1	14
701542	Tønsberg	2024	4	23	1	22
701542	Tønsberg	2024	5	19	1	18
701542	Tønsberg	2024	6	16	2	14
701542	Tønsberg	2024	8	12	1	11
701543	Færder	2024	1	13	5	8
701543	Færder	2024	2	14	3	11
701543	Færder	2024	3	11		11
701543	Færder	2024	4	17	3	14
701543	Færder	2024	5	16	3	13
701543	Færder	2024	6	11		11
701543	Færder	2024	8	9	1	8
701544	Færder	2024	1	2		2
701544	Færder	2024	2	2		2
701544	Færder	2024	3	3	1	2
701544	Færder	2024	4	4		4
701544	Færder	2024	5	1		1
701544	Færder	2024	6	2		2
701544	Færder	2024	8	3		3
701545	Færder	2024	1	12	3	9
701545	Færder	2024	2	13	2	11
701545	Færder	2024	3	11		11
701545	Færder	2024	4	16	2	14
701545	Færder	2024	5	15	3	12
701545	Færder	2024	6	12	1	11
701545	Færder	2024	8	7	2	5
701546	Færder	2024	3	1		1
701550	Færder	2024	1	10	2	8
701550	Færder	2024	2	14	1	13
701550	Færder	2024	3	12	2	10
701550	Færder	2024	4	17	4	13
701550	Færder	2024	5	14	3	11
701550	Færder	2024	6	11	1	10
701550	Færder	2024	8	8	2	6
701551	Færder	2024	1	33	14	19
701551	Færder	2024	2	28	11	17
701551	Færder	2024	3	26	4	22
701551	Færder	2024	4	38	9	29
701551	Færder	2024	5	33	2	31
701551	Færder	2024	6	26	3	23
701551	Færder	2024	8	16	3	13
701552	Færder	2024	1	18	1	17
701552	Færder	2024	2	13		13
701552	Færder	2024	3	11		11
701552	Færder	2024	4	16	2	14
701552	Færder	2024	5	15	3	12
701552	Færder	2024	6	9	1	8
701552	Færder	2024	8	7	1	6
701553	Færder	2024	1	33	14	19
701553	Færder	2024	2	31	7	24
701553	Færder	2024	3	32	3	29
701553	Færder	2024	4	39	8	31
701553	Færder	2024	5	32	1	31
701553	Færder	2024	6	29		29
701553	Færder	2024	8	19		19
701554	Færder	2024	1	15	15	
701554	Færder	2024	2	16	11	5
701554	Færder	2024	3	15	5	10
701554	Færder	2024	4	17	3	14
701554	Færder	2024	5	16	3	13
701554	Færder	2024	6	15	2	13
701554	Færder	2024	8	11	4	7
701555	Færder	2024	1	14	5	9
701555	Færder	2024	2	13		13
701555	Færder	2024	3	12	2	10
701555	Færder	2024	4	17	3	14
701555	Færder	2024	5	14	5	9
701555	Færder	2024	6	13	1	12
701555	Færder	2024	8	9	2	7
701557	Færder	2024	1	14	11	3
701557	Færder	2024	2	13	9	4
701557	Færder	2024	3	13	2	11
701557	Færder	2024	4	19	6	13
701557	Færder	2024	5	18	4	14
701557	Færder	2024	6	11	1	10
701557	Færder	2024	8	9	7	2
701559	Sandefjord	2024	2	1		1
701559	Sandefjord	2024	3	1	1	
701559	Sandefjord	2024	5	1	1	
701559	Sandefjord	2024	6	3	3	
701560	Færder	2024	1	34	15	19
701560	Færder	2024	2	34	9	25
701560	Færder	2024	3	35	16	19
701560	Færder	2024	4	40	16	24
701560	Færder	2024	5	41	11	30
701560	Færder	2024	6	28	6	22
701560	Færder	2024	8	20	17	3
701561	Tønsberg	2024	1	10		10
701561	Tønsberg	2024	2	7		7
701561	Tønsberg	2024	3	7	1	6
701561	Tønsberg	2024	4	5	3	2
701561	Tønsberg	2024	6	1	1	
701562	Færder	2024	1	18	14	4
701562	Færder	2024	2	13	9	4
701562	Færder	2024	3	14	6	8
701562	Færder	2024	4	16	8	8
701562	Færder	2024	5	16	10	6
701562	Færder	2024	6	13	11	2
701562	Færder	2024	8	8	6	2
701564	Sandefjord	2024	1	17	14	3
701564	Sandefjord	2024	2	15	9	6
701564	Sandefjord	2024	3	15	5	10
701564	Sandefjord	2024	4	21	5	16
