Kommunenummer;Kommune;Botid i Norge;År;Verdensregion;Enhet;Antall
1114;Bjerkreim;0-4 år;2016;Alle;Personer;97
1119;Hå;0-4 år;2016;Alle;Personer;1016
1120;Klepp;0-4 år;2016;Alle;Personer;965
1121;Time;0-4 år;2016;Alle;Personer;685
1122;Gjesdal;0-4 år;2016;Alle;Personer;540
1124;Sola;0-4 år;2016;Alle;Personer;1821
1127;Randaberg;0-4 år;2016;Alle;Personer;502
1129;Forsand (t.o.m. 2019);0-4 år;2016;Alle;Personer;51
1130;Strand;0-4 år;2016;Alle;Personer;504
1133;Hjelmeland;0-4 år;2016;Alle;Personer;153
1134;Suldal;0-4 år;2016;Alle;Personer;188
1135;Sauda;0-4 år;2016;Alle;Personer;188
1141;Finnøy (t.o.m. 2019);0-4 år;2016;Alle;Personer;202
1142;Rennesøy (t.o.m. 2019);0-4 år;2016;Alle;Personer;226
1144;Kvitsøy;0-4 år;2016;Alle;Personer;26
1145;Bokn;0-4 år;2016;Alle;Personer;43
1146;Tysvær;0-4 år;2016;Alle;Personer;370
1149;Karmøy;0-4 år;2016;Alle;Personer;1339
1151;Utsira;0-4 år;2016;Alle;Personer;9
1160;Vindafjord;0-4 år;2016;Alle;Personer;588
1201;;0-4 år;2016;Alle;Personer;16127
1211;;0-4 år;2016;Alle;Personer;211
1216;;0-4 år;2016;Alle;Personer;240
1219;;0-4 år;2016;Alle;Personer;482
1221;;0-4 år;2016;Alle;Personer;803
1222;;0-4 år;2016;Alle;Personer;132
1223;;0-4 år;2016;Alle;Personer;113
1224;;0-4 år;2016;Alle;Personer;415
1227;Jondal (t.o.m. 2019);0-4 år;2016;Alle;Personer;24
1228;Odda (t.o.m. 2019);0-4 år;2016;Alle;Personer;278
1231;Ullensvang (t.o.m. 2019);0-4 år;2016;Alle;Personer;186
1232;;0-4 år;2016;Alle;Personer;36
1233;;0-4 år;2016;Alle;Personer;64
1234;Granvin (t.o.m. 2019);0-4 år;2016;Alle;Personer;19
1235;Voss (t.o.m. 2019);0-4 år;2016;Alle;Personer;583
1238;;0-4 år;2016;Alle;Personer;389
1241;Fusa (t.o.m. 2019);0-4 år;2016;Alle;Personer;135
1242;;0-4 år;2016;Alle;Personer;60
1243;Os (Hordaland) (t.o.m. 2019);0-4 år;2016;Alle;Personer;844
1244;;0-4 år;2016;Alle;Personer;262
1245;Sund (t.o.m. 2019);0-4 år;2016;Alle;Personer;272
1246;Fjell (t.o.m. 2019);0-4 år;2016;Alle;Personer;995
1247;;0-4 år;2016;Alle;Personer;913
1251;;0-4 år;2016;Alle;Personer;134
1252;;0-4 år;2016;Alle;Personer;11
1253;;0-4 år;2016;Alle;Personer;258
1256;Meland (t.o.m. 2019);0-4 år;2016;Alle;Personer;281
1259;Øygarden (t.o.m. 2019);0-4 år;2016;Alle;Personer;206
1260;Radøy (t.o.m. 2019);0-4 år;2016;Alle;Personer;198
1263;Lindås (t.o.m. 2019);0-4 år;2016;Alle;Personer;478
1264;;0-4 år;2016;Alle;Personer;138
1265;;0-4 år;2016;Alle;Personer;20
1266;;0-4 år;2016;Alle;Personer;52
1401;Flora (t.o.m. 2019);0-4 år;2016;Alle;Personer;626
1411;;0-4 år;2016;Alle;Personer;145
1412;;0-4 år;2016;Alle;Personer;41
1413;;0-4 år;2016;Alle;Personer;51
1416;;0-4 år;2016;Alle;Personer;197
1417;;0-4 år;2016;Alle;Personer;107
1418;Balestrand (t.o.m. 2019);0-4 år;2016;Alle;Personer;96
1419;Leikanger (t.o.m. 2019);0-4 år;2016;Alle;Personer;66
1420;Sogndal (t.o.m. 2019);0-4 år;2016;Alle;Personer;445
1421;;0-4 år;2016;Alle;Personer;109
1422;;0-4 år;2016;Alle;Personer;112
1424;;0-4 år;2016;Alle;Personer;163
1426;;0-4 år;2016;Alle;Personer;149
1428;;0-4 år;2016;Alle;Personer;65
1429;;0-4 år;2016;Alle;Personer;237
1430;Gaular (t.o.m. 2019);0-4 år;2016;Alle;Personer;94
1431;Jølster (t.o.m. 2019);0-4 år;2016;Alle;Personer;147
1432;Førde (t.o.m. 2019);0-4 år;2016;Alle;Personer;525
1433;Naustdal (t.o.m. 2019);0-4 år;2016;Alle;Personer;92
1438;;0-4 år;2016;Alle;Personer;233
1439;Vågsøy (t.o.m. 2019);0-4 år;2016;Alle;Personer;284
1441;Selje (t.o.m. 2019);0-4 år;2016;Alle;Personer;87
1443;Eid (t.o.m. 2019);0-4 år;2016;Alle;Personer;229
1444;Hornindal (t.o.m. 2019);0-4 år;2016;Alle;Personer;28
1445;;0-4 år;2016;Alle;Personer;228
1449;;0-4 år;2016;Alle;Personer;504
1502;Molde (t.o.m. 2019);0-4 år;2016;Alle;Personer;1376
1504;;0-4 år;2016;Alle;Personer;2741
1505;Kristiansund;0-4 år;2016;Alle;Personer;1178
1511;Vanylven;0-4 år;2016;Alle;Personer;105
1514;Sande (Møre og Romsdal);0-4 år;2016;Alle;Personer;224
1515;Herøy (Møre og Romsdal);0-4 år;2016;Alle;Personer;532
1516;Ulstein;0-4 år;2016;Alle;Personer;592
1517;Hareid;0-4 år;2016;Alle;Personer;313
1519;Volda (t.o.m. 2019);0-4 år;2016;Alle;Personer;416
1520;Ørsta;0-4 år;2016;Alle;Personer;314
1523;Ørskog (t.o.m. 2019);0-4 år;2016;Alle;Personer;131
1524;Norddal (t.o.m. 2019);0-4 år;2016;Alle;Personer;48
1525;Stranda;0-4 år;2016;Alle;Personer;328
1526;Stordal (t.o.m. 2019);0-4 år;2016;Alle;Personer;35
1528;Sykkylven;0-4 år;2016;Alle;Personer;294
1529;Skodje (t.o.m. 2019);0-4 år;2016;Alle;Personer;218
1531;Sula;0-4 år;2016;Alle;Personer;473
1532;Giske;0-4 år;2016;Alle;Personer;405
1534;;0-4 år;2016;Alle;Personer;518
1535;Vestnes;0-4 år;2016;Alle;Personer;376
1539;Rauma;0-4 år;2016;Alle;Personer;187
1543;Nesset (t.o.m. 2019);0-4 år;2016;Alle;Personer;105
1545;Midsund (t.o.m. 2019);0-4 år;2016;Alle;Personer;117
1546;Sandøy (t.o.m. 2019);0-4 år;2016;Alle;Personer;40
1547;Aukra;0-4 år;2016;Alle;Personer;218
1548;Fræna (t.o.m. 2019);0-4 år;2016;Alle;Personer;354
1551;Eide (t.o.m. 2019);0-4 år;2016;Alle;Personer;95
1554;Averøy;0-4 år;2016;Alle;Personer;251
1557;Gjemnes;0-4 år;2016;Alle;Personer;76
1560;Tingvoll;0-4 år;2016;Alle;Personer;114
1563;Sunndal;0-4 år;2016;Alle;Personer;366
1566;Surnadal;0-4 år;2016;Alle;Personer;134
1567;;0-4 år;2016;Alle;Personer;35
1571;Halsa (t.o.m. 2019);0-4 år;2016;Alle;Personer;56
1573;Smøla;0-4 år;2016;Alle;Personer;114
1576;Aure;0-4 år;2016;Alle;Personer;194
1601;Trondheim (t.o.m. 2019);0-4 år;2016;Alle;Personer;8885
1612;;0-4 år;2016;Alle;Personer;136
1613;;0-4 år;2016;Alle;Personer;11
1617;;0-4 år;2016;Alle;Personer;360
1620;;0-4 år;2016;Alle;Personer;559
1621;;0-4 år;2016;Alle;Personer;143
1622;;0-4 år;2016;Alle;Personer;78
1624;Rissa (t.o.m. 2017);0-4 år;2016;Alle;Personer;200
1627;;0-4 år;2016;Alle;Personer;123
1630;;0-4 år;2016;Alle;Personer;94
1632;;0-4 år;2016;Alle;Personer;56
1633;;0-4 år;2016;Alle;Personer;28
1634;;0-4 år;2016;Alle;Personer;241
1635;;0-4 år;2016;Alle;Personer;69
1636;;0-4 år;2016;Alle;Personer;89
1638;;0-4 år;2016;Alle;Personer;274
1640;;0-4 år;2016;Alle;Personer;147
1644;;0-4 år;2016;Alle;Personer;48
1648;;0-4 år;2016;Alle;Personer;452
1653;;0-4 år;2016;Alle;Personer;487
1657;;0-4 år;2016;Alle;Personer;142
1662;;0-4 år;2016;Alle;Personer;176
1663;;0-4 år;2016;Alle;Personer;440
1664;;0-4 år;2016;Alle;Personer;101
1665;;0-4 år;2016;Alle;Personer;30
1702;;0-4 år;2016;Alle;Personer;588
1703;;0-4 år;2016;Alle;Personer;427
1711;;0-4 år;2016;Alle;Personer;142
1714;;0-4 år;2016;Alle;Personer;635
1717;;0-4 år;2016;Alle;Personer;112
1718;Leksvik (t.o.m. 2017);0-4 år;2016;Alle;Personer;125
1719;;0-4 år;2016;Alle;Personer;707
1721;;0-4 år;2016;Alle;Personer;456
1724;;0-4 år;2016;Alle;Personer;142
1725;;0-4 år;2016;Alle;Personer;20
1736;;0-4 år;2016;Alle;Personer;54
1738;;0-4 år;2016;Alle;Personer;42
1739;;0-4 år;2016;Alle;Personer;12
1740;;0-4 år;2016;Alle;Personer;17
1742;;0-4 år;2016;Alle;Personer;140
1743;;0-4 år;2016;Alle;Personer;26
1744;;0-4 år;2016;Alle;Personer;143
1748;;0-4 år;2016;Alle;Personer;25
1749;;0-4 år;2016;Alle;Personer;52
1750;;0-4 år;2016;Alle;Personer;190
1751;;0-4 år;2016;Alle;Personer;212
1755;;0-4 år;2016;Alle;Personer;14
1756;;0-4 år;2016;Alle;Personer;176
1804;Bodø;0-4 år;2016;Alle;Personer;1909
1805;Narvik (t.o.m. 2019);0-4 år;2016;Alle;Personer;1049
1811;Bindal;0-4 år;2016;Alle;Personer;18
1812;Sømna;0-4 år;2016;Alle;Personer;67
1813;Brønnøy;0-4 år;2016;Alle;Personer;293
1815;Vega;0-4 år;2016;Alle;Personer;33
1816;Vevelstad;0-4 år;2016;Alle;Personer;28
1818;Herøy (Nordland);0-4 år;2016;Alle;Personer;162
1820;Alstahaug;0-4 år;2016;Alle;Personer;409
1822;Leirfjord;0-4 år;2016;Alle;Personer;138
1824;Vefsn;0-4 år;2016;Alle;Personer;402
1825;Grane;0-4 år;2016;Alle;Personer;65
1826;Hattfjelldal;0-4 år;2016;Alle;Personer;75
1827;Dønna;0-4 år;2016;Alle;Personer;55
1828;Nesna;0-4 år;2016;Alle;Personer;138
1832;Hemnes;0-4 år;2016;Alle;Personer;86
1833;Rana;0-4 år;2016;Alle;Personer;759
1834;Lurøy;0-4 år;2016;Alle;Personer;66
1835;Træna;0-4 år;2016;Alle;Personer;51
1836;Rødøy;0-4 år;2016;Alle;Personer;36
1837;Meløy;0-4 år;2016;Alle;Personer;245
1838;Gildeskål;0-4 år;2016;Alle;Personer;161
1839;Beiarn;0-4 år;2016;Alle;Personer;32
1840;Saltdal;0-4 år;2016;Alle;Personer;189
1841;Fauske;0-4 år;2016;Alle;Personer;320
1845;Sørfold;0-4 år;2016;Alle;Personer;52
1848;Steigen;0-4 år;2016;Alle;Personer;88
1849;Hamarøy (t.o.m. 2019);0-4 år;2016;Alle;Personer;141
1850;Tysfjord (t.o.m. 2019);0-4 år;2016;Alle;Personer;96
1851;Lødingen;0-4 år;2016;Alle;Personer;158
1852;Tjeldsund (t.o.m. 2019);0-4 år;2016;Alle;Personer;17
1853;Evenes;0-4 år;2016;Alle;Personer;103
1854;Ballangen (t.o.m. 2019);0-4 år;2016;Alle;Personer;99
1856;Røst;0-4 år;2016;Alle;Personer;19
1857;Værøy;0-4 år;2016;Alle;Personer;61
1859;Flakstad;0-4 år;2016;Alle;Personer;28
1860;Vestvågøy;0-4 år;2016;Alle;Personer;505
1865;Vågan;0-4 år;2016;Alle;Personer;637
1866;Hadsel;0-4 år;2016;Alle;Personer;357
1867;Bø (Nordland);0-4 år;2016;Alle;Personer;121
1868;Øksnes;0-4 år;2016;Alle;Personer;300
1870;Sortland;0-4 år;2016;Alle;Personer;402
1871;Andøy;0-4 år;2016;Alle;Personer;276
1874;Moskenes;0-4 år;2016;Alle;Personer;91
1902;;0-4 år;2016;Alle;Personer;4123
1903;;0-4 år;2016;Alle;Personer;977
1911;;0-4 år;2016;Alle;Personer;140
1913;Skånland (t.o.m. 2019);0-4 år;2016;Alle;Personer;161
1917;;0-4 år;2016;Alle;Personer;61
1919;;0-4 år;2016;Alle;Personer;77
1920;;0-4 år;2016;Alle;Personer;73
1922;;0-4 år;2016;Alle;Personer;115
1923;;0-4 år;2016;Alle;Personer;163
1924;;0-4 år;2016;Alle;Personer;225
1925;;0-4 år;2016;Alle;Personer;139
1926;;0-4 år;2016;Alle;Personer;13
1927;Tranøy (t.o.m. 2019);0-4 år;2016;Alle;Personer;98
1928;Torsken (t.o.m. 2019);0-4 år;2016;Alle;Personer;110
1929;Berg (t.o.m. 2019);0-4 år;2016;Alle;Personer;99
1931;Lenvik (t.o.m. 2019);0-4 år;2016;Alle;Personer;560
1933;;0-4 år;2016;Alle;Personer;158
1936;;0-4 år;2016;Alle;Personer;102
1938;;0-4 år;2016;Alle;Personer;56
1939;;0-4 år;2016;Alle;Personer;57
1940;;0-4 år;2016;Alle;Personer;58
1941;;0-4 år;2016;Alle;Personer;182
1942;;0-4 år;2016;Alle;Personer;165
1943;;0-4 år;2016;Alle;Personer;31
2002;;0-4 år;2016;Alle;Personer;182
2003;;0-4 år;2016;Alle;Personer;600
2004;Hammerfest (t.o.m. 2019);0-4 år;2016;Alle;Personer;818
2011;;0-4 år;2016;Alle;Personer;81
2012;;0-4 år;2016;Alle;Personer;777
2014;;0-4 år;2016;Alle;Personer;49
2015;;0-4 år;2016;Alle;Personer;121
2017;Kvalsund (t.o.m. 2019);0-4 år;2016;Alle;Personer;52
2018;;0-4 år;2016;Alle;Personer;101
2019;;0-4 år;2016;Alle;Personer;232
2020;;0-4 år;2016;Alle;Personer;154
2021;;0-4 år;2016;Alle;Personer;34
2022;;0-4 år;2016;Alle;Personer;57
2023;;0-4 år;2016;Alle;Personer;211
2024;;0-4 år;2016;Alle;Personer;101
2025;;0-4 år;2016;Alle;Personer;149
2027;;0-4 år;2016;Alle;Personer;58
2028;;0-4 år;2016;Alle;Personer;285
2030;;0-4 år;2016;Alle;Personer;650
0101;;10+ år;2016;Alle;Personer;1835
0104;Moss (t.o.m. 2019);10+ år;2016;Alle;Personer;2572
0105;;10+ år;2016;Alle;Personer;3924
0106;;10+ år;2016;Alle;Personer;5482
0111;;10+ år;2016;Alle;Personer;109
0118;;10+ år;2016;Alle;Personer;25
0119;;10+ år;2016;Alle;Personer;154
0121;Rømskog (t.o.m. 2019);10+ år;2016;Alle;Personer;25
0122;Trøgstad (t.o.m. 2019);10+ år;2016;Alle;Personer;144
0123;Spydeberg (t.o.m. 2019);10+ år;2016;Alle;Personer;227
0124;Askim (t.o.m. 2019);10+ år;2016;Alle;Personer;1428
0125;Eidsberg (t.o.m. 2019);10+ år;2016;Alle;Personer;652
0127;;10+ år;2016;Alle;Personer;108
0128;;10+ år;2016;Alle;Personer;356
0135;;10+ år;2016;Alle;Personer;236
0136;Rygge (t.o.m. 2019);10+ år;2016;Alle;Personer;840
0137;;10+ år;2016;Alle;Personer;198
0138;Hobøl (t.o.m. 2019);10+ år;2016;Alle;Personer;258
0211;;10+ år;2016;Alle;Personer;1011
0213;Ski (t.o.m. 2019);10+ år;2016;Alle;Personer;2222
0214;;10+ år;2016;Alle;Personer;1260
0215;;10+ år;2016;Alle;Personer;747
0216;;10+ år;2016;Alle;Personer;1190
0217;Oppegård (t.o.m. 2019);10+ år;2016;Alle;Personer;1694
0219;;10+ år;2016;Alle;Personer;9295
0220;Asker (t.o.m. 2019);10+ år;2016;Alle;Personer;4280
0221;Aurskog-Høland (t.o.m. 2019);10+ år;2016;Alle;Personer;464
0226;Sørum (t.o.m. 2019);10+ år;2016;Alle;Personer;934
0227;Fet (t.o.m. 2019);10+ år;2016;Alle;Personer;587
0228;;10+ år;2016;Alle;Personer;1519
0229;;10+ år;2016;Alle;Personer;567
0230;;10+ år;2016;Alle;Personer;3934
0231;Skedsmo (t.o.m. 2019);10+ år;2016;Alle;Personer;5328
0233;;10+ år;2016;Alle;Personer;1395
0234;;10+ år;2016;Alle;Personer;227
0235;;10+ år;2016;Alle;Personer;2661
0236;;10+ år;2016;Alle;Personer;823
0237;;10+ år;2016;Alle;Personer;1075
0238;;10+ år;2016;Alle;Personer;676
0239;;10+ år;2016;Alle;Personer;87
0301;Oslo;10+ år;2016;Alle;Personer;81206
0402;;10+ år;2016;Alle;Personer;930
0403;;10+ år;2016;Alle;Personer;1355
0412;;10+ år;2016;Alle;Personer;840
0415;;10+ år;2016;Alle;Personer;178
0417;;10+ år;2016;Alle;Personer;644
0418;;10+ år;2016;Alle;Personer;68
0419;;10+ år;2016;Alle;Personer;188
0420;;10+ år;2016;Alle;Personer;215
0423;;10+ år;2016;Alle;Personer;156
0425;;10+ år;2016;Alle;Personer;161
0426;;10+ år;2016;Alle;Personer;77
0427;;10+ år;2016;Alle;Personer;749
0428;;10+ år;2016;Alle;Personer;194
0429;;10+ år;2016;Alle;Personer;112
0430;;10+ år;2016;Alle;Personer;63
0432;;10+ år;2016;Alle;Personer;29
0434;;10+ år;2016;Alle;Personer;40
0436;;10+ år;2016;Alle;Personer;46
0437;;10+ år;2016;Alle;Personer;130
0438;;10+ år;2016;Alle;Personer;37
0439;;10+ år;2016;Alle;Personer;21
0441;;10+ år;2016;Alle;Personer;63
0501;;10+ år;2016;Alle;Personer;1175
0502;;10+ år;2016;Alle;Personer;1386
0511;;10+ år;2016;Alle;Personer;36
0512;;10+ år;2016;Alle;Personer;33
0513;;10+ år;2016;Alle;Personer;30
0514;;10+ år;2016;Alle;Personer;35
0515;;10+ år;2016;Alle;Personer;43
0516;;10+ år;2016;Alle;Personer;87
0517;;10+ år;2016;Alle;Personer;71
0519;;10+ år;2016;Alle;Personer;72
0520;;10+ år;2016;Alle;Personer;83
0521;;10+ år;2016;Alle;Personer;127
0522;;10+ år;2016;Alle;Personer;113
0528;;10+ år;2016;Alle;Personer;325
0529;;10+ år;2016;Alle;Personer;329
0532;;10+ år;2016;Alle;Personer;221
0533;;10+ år;2016;Alle;Personer;270
0534;;10+ år;2016;Alle;Personer;318
0536;;10+ år;2016;Alle;Personer;141
0538;;10+ år;2016;Alle;Personer;76
0540;;10+ år;2016;Alle;Personer;49
0541;;10+ år;2016;Alle;Personer;21
0542;;10+ år;2016;Alle;Personer;170
0543;;10+ år;2016;Alle;Personer;33
0544;;10+ år;2016;Alle;Personer;85
0545;;10+ år;2016;Alle;Personer;37
0602;Drammen (t.o.m. 2019);10+ år;2016;Alle;Personer;7312
0604;;10+ år;2016;Alle;Personer;1284
0605;;10+ år;2016;Alle;Personer;1374
0612;;10+ år;2016;Alle;Personer;308
0615;;10+ år;2016;Alle;Personer;25
0616;;10+ år;2016;Alle;Personer;92
0617;;10+ år;2016;Alle;Personer;200
0618;;10+ år;2016;Alle;Personer;104
0619;;10+ år;2016;Alle;Personer;114
0620;;10+ år;2016;Alle;Personer;201
0621;;10+ år;2016;Alle;Personer;36
0622;;10+ år;2016;Alle;Personer;35
0623;;10+ år;2016;Alle;Personer;446
0624;;10+ år;2016;Alle;Personer;718
0625;Nedre Eiker (t.o.m. 2019);10+ år;2016;Alle;Personer;1933
0626;;10+ år;2016;Alle;Personer;1702
0627;Røyken (t.o.m. 2019);10+ år;2016;Alle;Personer;1062
0628;Hurum (t.o.m. 2019);10+ år;2016;Alle;Personer;374
0631;;10+ år;2016;Alle;Personer;52
0632;;10+ år;2016;Alle;Personer;24
0633;;10+ år;2016;Alle;Personer;31
0701;;10+ år;2016;Alle;Personer;1506
0702;Holmestrand (t.o.m. 2017);10+ år;2016;Alle;Personer;430
0704;Tønsberg (t.o.m. 2019);10+ år;2016;Alle;Personer;2023
0706;Sandefjord (t.o.m. 2016);10+ år;2016;Alle;Personer;2776
0709;Larvik (t.o.m. 2017);10+ år;2016;Alle;Personer;2095
0711;Svelvik (t.o.m. 2019);10+ år;2016;Alle;Personer;271
0713;Sande (Vestfold) (t.o.m. 2019);10+ år;2016;Alle;Personer;340
0714;Hof (t.o.m. 2017);10+ år;2016;Alle;Personer;74
0716;Re (t.o.m. 2019);10+ år;2016;Alle;Personer;288
0719;Andebu (t.o.m. 2016);10+ år;2016;Alle;Personer;173
0720;Stokke (t.o.m. 2016);10+ år;2016;Alle;Personer;424
0722;Nøtterøy (t.o.m. 2017);10+ år;2016;Alle;Personer;1055
0723;Tjøme (t.o.m. 2017);10+ år;2016;Alle;Personer;164
0728;Lardal (t.o.m. 2017);10+ år;2016;Alle;Personer;48
0805;;10+ år;2016;Alle;Personer;1669
0806;;10+ år;2016;Alle;Personer;3286
0807;;10+ år;2016;Alle;Personer;380
0811;;10+ år;2016;Alle;Personer;47
0814;;10+ år;2016;Alle;Personer;352
0815;;10+ år;2016;Alle;Personer;374
0817;;10+ år;2016;Alle;Personer;74
0819;;10+ år;2016;Alle;Personer;228
0821;Bø (Telemark)  (t.o.m. 2019);10+ år;2016;Alle;Personer;187
0822;Sauherad (t.o.m. 2019);10+ år;2016;Alle;Personer;134
0826;;10+ år;2016;Alle;Personer;267
0827;;10+ år;2016;Alle;Personer;15
0828;;10+ år;2016;Alle;Personer;62
0829;;10+ år;2016;Alle;Personer;70
0830;;10+ år;2016;Alle;Personer;44
0831;;10+ år;2016;Alle;Personer;56
0833;;10+ år;2016;Alle;Personer;62
0834;;10+ år;2016;Alle;Personer;95
0901;;10+ år;2016;Alle;Personer;220
0904;;10+ år;2016;Alle;Personer;915
0906;;10+ år;2016;Alle;Personer;2030
0911;;10+ år;2016;Alle;Personer;57
0912;;10+ år;2016;Alle;Personer;41
0914;;10+ år;2016;Alle;Personer;191
0919;;10+ år;2016;Alle;Personer;144
0926;;10+ år;2016;Alle;Personer;421
0928;;10+ år;2016;Alle;Personer;187
0929;;10+ år;2016;Alle;Personer;66
0935;;10+ år;2016;Alle;Personer;47
0937;;10+ år;2016;Alle;Personer;177
0938;;10+ år;2016;Alle;Personer;25
0940;;10+ år;2016;Alle;Personer;18
0941;;10+ år;2016;Alle;Personer;47
1001;Kristiansand (t.o.m. 2019);10+ år;2016;Alle;Personer;6056
1002;Mandal (t.o.m. 2019);10+ år;2016;Alle;Personer;549
1003;;10+ år;2016;Alle;Personer;324
1004;;10+ år;2016;Alle;Personer;402
1014;;10+ år;2016;Alle;Personer;449
1017;Songdalen (t.o.m. 2019);10+ år;2016;Alle;Personer;316
1018;Søgne (t.o.m. 2019);10+ år;2016;Alle;Personer;351
1021;Marnardal (t.o.m. 2019);10+ år;2016;Alle;Personer;55
1026;;10+ år;2016;Alle;Personer;22
1027;Audnedal (t.o.m. 2019);10+ år;2016;Alle;Personer;26
1029;Lindesnes (t.o.m. 2019);10+ år;2016;Alle;Personer;182
1032;Lyngdal (t.o.m. 2019);10+ år;2016;Alle;Personer;344
1034;;10+ år;2016;Alle;Personer;22
1037;;10+ år;2016;Alle;Personer;164
1046;;10+ år;2016;Alle;Personer;50
1101;Eigersund;10+ år;2016;Alle;Personer;448
1102;Sandnes (t.o.m. 2019);10+ år;2016;Alle;Personer;4409
1103;Stavanger;10+ år;2016;Alle;Personer;8576
1106;Haugesund;10+ år;2016;Alle;Personer;1693
1111;Sokndal;10+ år;2016;Alle;Personer;56
1112;Lund;10+ år;2016;Alle;Personer;104
1114;Bjerkreim;10+ år;2016;Alle;Personer;67
1119;Hå;10+ år;2016;Alle;Personer;453
1120;Klepp;10+ år;2016;Alle;Personer;613
1121;Time;10+ år;2016;Alle;Personer;584
1122;Gjesdal;10+ år;2016;Alle;Personer;372
1124;Sola;10+ år;2016;Alle;Personer;1268
1127;Randaberg;10+ år;2016;Alle;Personer;322
1129;Forsand (t.o.m. 2019);10+ år;2016;Alle;Personer;25
1130;Strand;10+ år;2016;Alle;Personer;374
1133;Hjelmeland;10+ år;2016;Alle;Personer;89
1134;Suldal;10+ år;2016;Alle;Personer;103
1135;Sauda;10+ år;2016;Alle;Personer;72
1141;Finnøy (t.o.m. 2019);10+ år;2016;Alle;Personer;58
1142;Rennesøy (t.o.m. 2019);10+ år;2016;Alle;Personer;104
1144;Kvitsøy;10+ år;2016;Alle;Personer;10
1145;Bokn;10+ år;2016;Alle;Personer;15
1146;Tysvær;10+ år;2016;Alle;Personer;213
1149;Karmøy;10+ år;2016;Alle;Personer;1184
1151;Utsira;10+ år;2016;Alle;Personer;3
1160;Vindafjord;10+ år;2016;Alle;Personer;152
1201;;10+ år;2016;Alle;Personer;13741
1211;;10+ år;2016;Alle;Personer;90
1216;;10+ år;2016;Alle;Personer;116
1219;;10+ år;2016;Alle;Personer;259
1221;;10+ år;2016;Alle;Personer;529
1222;;10+ år;2016;Alle;Personer;44
1223;;10+ år;2016;Alle;Personer;51
1224;;10+ år;2016;Alle;Personer;262
1227;Jondal (t.o.m. 2019);10+ år;2016;Alle;Personer;14
1228;Odda (t.o.m. 2019);10+ år;2016;Alle;Personer;197
1231;Ullensvang (t.o.m. 2019);10+ år;2016;Alle;Personer;62
1232;;10+ år;2016;Alle;Personer;17
1233;;10+ år;2016;Alle;Personer;36
1234;Granvin (t.o.m. 2019);10+ år;2016;Alle;Personer;18
1235;Voss (t.o.m. 2019);10+ år;2016;Alle;Personer;275
1238;;10+ år;2016;Alle;Personer;160
1241;Fusa (t.o.m. 2019);10+ år;2016;Alle;Personer;59
1242;;10+ år;2016;Alle;Personer;66
1243;Os (Hordaland) (t.o.m. 2019);10+ år;2016;Alle;Personer;563
1244;;10+ år;2016;Alle;Personer;87
1245;Sund (t.o.m. 2019);10+ år;2016;Alle;Personer;220
1246;Fjell (t.o.m. 2019);10+ år;2016;Alle;Personer;666
1247;;10+ år;2016;Alle;Personer;672
1251;;10+ år;2016;Alle;Personer;82
1252;;10+ år;2016;Alle;Personer;9
1253;;10+ år;2016;Alle;Personer;136
1256;Meland (t.o.m. 2019);10+ år;2016;Alle;Personer;154
1259;Øygarden (t.o.m. 2019);10+ år;2016;Alle;Personer;137
1260;Radøy (t.o.m. 2019);10+ år;2016;Alle;Personer;75
1263;Lindås (t.o.m. 2019);10+ år;2016;Alle;Personer;264
1264;;10+ år;2016;Alle;Personer;51
1265;;10+ år;2016;Alle;Personer;13
1266;;10+ år;2016;Alle;Personer;22
1401;Flora (t.o.m. 2019);10+ år;2016;Alle;Personer;359
1411;;10+ år;2016;Alle;Personer;30
1412;;10+ år;2016;Alle;Personer;12
1413;;10+ år;2016;Alle;Personer;42
1416;;10+ år;2016;Alle;Personer;114
1417;;10+ år;2016;Alle;Personer;57
1418;Balestrand (t.o.m. 2019);10+ år;2016;Alle;Personer;76
1419;Leikanger (t.o.m. 2019);10+ år;2016;Alle;Personer;30
1420;Sogndal (t.o.m. 2019);10+ år;2016;Alle;Personer;133
