Enhet;År;Kommunenummer;Kommune;Kjønn;Antall
Personer;2014;1929;Berg (t.o.m. 2019);Alle;26
Personer;2014;1931;Lenvik (t.o.m. 2019);Alle;82
Personer;2014;1933;;Alle;:
Personer;2014;1936;;Alle;:
Personer;2014;1938;;Alle;:
Personer;2014;1939;;Alle;9
Personer;2014;1940;;Alle;:
Personer;2014;1941;;Alle;4
Personer;2014;1942;;Alle;33
Personer;2014;1943;;Alle;:
Personer;2014;2002;;Alle;:
Personer;2014;2003;;Alle;108
Personer;2014;2004;Hammerfest (t.o.m. 2019);Alle;75
Personer;2014;2011;;Alle;:
Personer;2014;2012;;Alle;58
Personer;2014;2014;;Alle;:
Personer;2014;2015;;Alle;:
Personer;2014;2017;Kvalsund (t.o.m. 2019);Alle;:
Personer;2014;2018;;Alle;:
Personer;2014;2019;;Alle;8
Personer;2014;2020;;Alle;19
Personer;2014;2021;;Alle;:
Personer;2014;2022;;Alle;:
Personer;2014;2023;;Alle;:
Personer;2014;2024;;Alle;:
Personer;2014;2025;;Alle;:
Personer;2014;2027;;Alle;4
Personer;2014;2028;;Alle;8
Personer;2014;2030;;Alle;57
Personer;2015;0101;;Alle;0
Personer;2015;0104;Moss (t.o.m. 2019);Alle;69
Personer;2015;0105;;Alle;148
Personer;2015;0106;;Alle;145
Personer;2015;0111;;Alle;14
Personer;2015;0118;;Alle;:
Personer;2015;0119;;Alle;12
Personer;2015;0121;Rømskog (t.o.m. 2019);Alle;:
Personer;2015;0122;Trøgstad (t.o.m. 2019);Alle;10
Personer;2015;0123;Spydeberg (t.o.m. 2019);Alle;41
Personer;2015;0124;Askim (t.o.m. 2019);Alle;29
Personer;2015;0125;Eidsberg (t.o.m. 2019);Alle;24
Personer;2015;0127;;Alle;8
Personer;2015;0128;;Alle;9
Personer;2015;0135;;Alle;12
Personer;2015;0136;Rygge (t.o.m. 2019);Alle;13
Personer;2015;0137;;Alle;11
Personer;2015;0138;Hobøl (t.o.m. 2019);Alle;:
Personer;2015;0211;;Alle;50
Personer;2015;0213;Ski (t.o.m. 2019);Alle;109
Personer;2015;0214;;Alle;51
Personer;2015;0215;;Alle;37
Personer;2015;0216;;Alle;35
Personer;2015;0217;Oppegård (t.o.m. 2019);Alle;64
Personer;2015;0219;;Alle;297
Personer;2015;0220;Asker (t.o.m. 2019);Alle;120
Personer;2015;0221;Aurskog-Høland (t.o.m. 2019);Alle;34
Personer;2015;0226;Sørum (t.o.m. 2019);Alle;35
Personer;2015;0227;Fet (t.o.m. 2019);Alle;24
Personer;2015;0228;;Alle;63
Personer;2015;0229;;Alle;20
Personer;2015;0230;;Alle;54
Personer;2015;0231;Skedsmo (t.o.m. 2019);Alle;171
Personer;2015;0233;;Alle;47
Personer;2015;0234;;Alle;12
Personer;2015;0235;;Alle;52
Personer;2015;0236;;Alle;34
Personer;2015;0237;;Alle;35
Personer;2015;0238;;Alle;37
Personer;2015;0239;;Alle;5
Personer;2015;0301;Oslo;Alle;1274
Personer;2015;0402;;Alle;55
Personer;2015;0403;;Alle;90
Personer;2015;0412;;Alle;56
Personer;2015;0415;;Alle;17
Personer;2015;0417;;Alle;108
Personer;2015;0418;;Alle;7
Personer;2015;0419;;Alle;28
Personer;2015;0420;;Alle;18
Personer;2015;0423;;Alle;12
Personer;2015;0425;;Alle;20
Personer;2015;0426;;Alle;:
Personer;2015;0427;;Alle;71
Personer;2015;0428;;Alle;24
Personer;2015;0429;;Alle;9
Personer;2015;0430;;Alle;14
Personer;2015;0432;;Alle;12
Personer;2015;0434;;Alle;10
Personer;2015;0436;;Alle;17
Personer;2015;0437;;Alle;45
Personer;2015;0438;;Alle;21
Personer;2015;0439;;Alle;10
Personer;2015;0441;;Alle;5
Personer;2015;0501;;Alle;118
Personer;2015;0502;;Alle;118
Personer;2015;0511;;Alle;19
Personer;2015;0512;;Alle;4
Personer;2015;0513;;Alle;17
Personer;2015;0514;;Alle;21
Personer;2015;0515;;Alle;26
Personer;2015;0516;;Alle;35
Personer;2015;0517;;Alle;40
Personer;2015;0519;;Alle;4
Personer;2015;0520;;Alle;15
Personer;2015;0521;;Alle;35
Personer;2015;0522;;Alle;9
Personer;2015;0528;;Alle;29
Personer;2015;0529;;Alle;48
Personer;2015;0532;;Alle;18
Personer;2015;0533;;Alle;85
Personer;2015;0534;;Alle;126
Personer;2015;0536;;Alle;21
Personer;2015;0538;;Alle;36
Personer;2015;0540;;Alle;13
Personer;2015;0541;;Alle;7
Personer;2015;0542;;Alle;27
Personer;2015;0543;;Alle;6
Personer;2015;0544;;Alle;23
Personer;2015;0545;;Alle;9
Personer;2015;0602;Drammen (t.o.m. 2019);Alle;264
Personer;2015;0604;;Alle;66
Personer;2015;0605;;Alle;65
Personer;2015;0612;;Alle;6
Personer;2015;0615;;Alle;12
Personer;2015;0616;;Alle;18
Personer;2015;0617;;Alle;29
Personer;2015;0618;;Alle;15
Personer;2015;0619;;Alle;22
Personer;2015;0620;;Alle;13
Personer;2015;0621;;Alle;13
Personer;2015;0622;;Alle;4
Personer;2015;0623;;Alle;36
Personer;2015;0624;;Alle;35
Personer;2015;0625;Nedre Eiker (t.o.m. 2019);Alle;56
Personer;2015;0626;;Alle;56
Personer;2015;0627;Røyken (t.o.m. 2019);Alle;50
Personer;2015;0628;Hurum (t.o.m. 2019);Alle;38
Personer;2015;0631;;Alle;32
Personer;2015;0632;;Alle;34
Personer;2015;0633;;Alle;14
Personer;2015;0701;;Alle;108
Personer;2015;0702;Holmestrand (t.o.m. 2017);Alle;23
Personer;2015;0704;Tønsberg (t.o.m. 2019);Alle;90
Personer;2015;0706;Sandefjord (t.o.m. 2016);Alle;111
Personer;2015;0709;Larvik (t.o.m. 2017);Alle;122
Personer;2015;0711;Svelvik (t.o.m. 2019);Alle;15
Personer;2015;0713;Sande (Vestfold) (t.o.m. 2019);Alle;37
Personer;2015;0714;Hof (t.o.m. 2017);Alle;:
Personer;2015;0716;Re (t.o.m. 2019);Alle;25
Personer;2015;0719;Andebu (t.o.m. 2016);Alle;6
Personer;2015;0720;Stokke (t.o.m. 2016);Alle;44
Personer;2015;0722;Nøtterøy (t.o.m. 2017);Alle;71
Personer;2015;0723;Tjøme (t.o.m. 2017);Alle;19
Personer;2015;0728;Lardal (t.o.m. 2017);Alle;9
Personer;2015;0805;;Alle;119
Personer;2015;0806;;Alle;199
Personer;2015;0807;;Alle;94
Personer;2015;0811;;Alle;6
Personer;2015;0814;;Alle;92
Personer;2015;0815;;Alle;66
Personer;2015;0817;;Alle;25
Personer;2015;0819;;Alle;22
Personer;2015;0821;Bø (Telemark)  (t.o.m. 2019);Alle;26
Personer;2015;0822;Sauherad (t.o.m. 2019);Alle;30
Personer;2015;0826;;Alle;49
Personer;2015;0827;;Alle;10
Personer;2015;0828;;Alle;22
Personer;2015;0829;;Alle;:
Personer;2015;0830;;Alle;7
Personer;2015;0831;;Alle;10
Personer;2015;0833;;Alle;5
Personer;2015;0834;;Alle;12
Personer;2015;0901;;Alle;44
Personer;2015;0904;;Alle;122
Personer;2015;0906;;Alle;173
Personer;2015;0911;;Alle;32
Personer;2015;0912;;Alle;17
Personer;2015;0914;;Alle;23
Personer;2015;0919;;Alle;:
Personer;2015;0926;;Alle;32
Personer;2015;0928;;Alle;20
Personer;2015;0929;;Alle;8
Personer;2015;0935;;Alle;13
Personer;2015;0937;;Alle;22
Personer;2015;0938;;Alle;4
Personer;2015;0940;;Alle;20
Personer;2015;0941;;Alle;9
Personer;2015;1001;Kristiansand (t.o.m. 2019);Alle;508
Personer;2015;1002;Mandal (t.o.m. 2019);Alle;96
Personer;2015;1003;;Alle;60
Personer;2015;1004;;Alle;53
Personer;2015;1014;;Alle;60
Personer;2015;1017;Songdalen (t.o.m. 2019);Alle;56
Personer;2015;1018;Søgne (t.o.m. 2019);Alle;16
Personer;2015;1021;Marnardal (t.o.m. 2019);Alle;12
Personer;2015;1026;;Alle;:
Personer;2015;1027;Audnedal (t.o.m. 2019);Alle;22
Personer;2015;1029;Lindesnes (t.o.m. 2019);Alle;20
Personer;2015;1032;Lyngdal (t.o.m. 2019);Alle;42
Personer;2015;1034;;Alle;5
Personer;2015;1037;;Alle;56
Personer;2015;1046;;Alle;14
Personer;2015;1101;Eigersund;Alle;92
Personer;2015;1102;Sandnes (t.o.m. 2019);Alle;180
Personer;2015;1103;Stavanger;Alle;286
Personer;2015;1106;Haugesund;Alle;144
Personer;2015;1111;Sokndal;Alle;:
Personer;2015;1112;Lund;Alle;17
Personer;2015;1114;Bjerkreim;Alle;4
Personer;2015;1119;Hå;Alle;52
Personer;2015;1120;Klepp;Alle;56
Personer;2015;1121;Time;Alle;55
Personer;2015;1122;Gjesdal;Alle;58
Personer;2015;1124;Sola;Alle;41
Personer;2015;1127;Randaberg;Alle;67
Personer;2015;1129;Forsand (t.o.m. 2019);Alle;5
Personer;2015;1130;Strand;Alle;75
Personer;2015;1133;Hjelmeland;Alle;23
Personer;2015;1134;Suldal;Alle;33
Personer;2015;1135;Sauda;Alle;34
Personer;2015;1141;Finnøy (t.o.m. 2019);Alle;:
Personer;2015;1142;Rennesøy (t.o.m. 2019);Alle;26
Personer;2015;1144;Kvitsøy;Alle;:
Personer;2015;1145;Bokn;Alle;:
Personer;2015;1146;Tysvær;Alle;47
Personer;2015;1149;Karmøy;Alle;114
Personer;2015;1151;Utsira;Alle;:
Personer;2015;1160;Vindafjord;Alle;31
Personer;2015;1201;;Alle;857
Personer;2015;1211;;Alle;29
Personer;2015;1216;;Alle;29
Personer;2015;1219;;Alle;41
Personer;2015;1221;;Alle;29
Personer;2015;1222;;Alle;4
Personer;2015;1223;;Alle;9
Personer;2015;1224;;Alle;27
Personer;2015;1227;Jondal (t.o.m. 2019);Alle;:
Personer;2015;1228;Odda (t.o.m. 2019);Alle;42
Personer;2015;1231;Ullensvang (t.o.m. 2019);Alle;26
Personer;2015;1232;;Alle;:
Personer;2015;1233;;Alle;6
Personer;2015;1234;Granvin (t.o.m. 2019);Alle;:
Personer;2015;1235;Voss (t.o.m. 2019);Alle;81
Personer;2015;1238;;Alle;44
Personer;2015;1241;Fusa (t.o.m. 2019);Alle;14
Personer;2015;1242;;Alle;:
Personer;2015;1243;Os (Hordaland) (t.o.m. 2019);Alle;26
Personer;2015;1244;;Alle;6
Personer;2015;1245;Sund (t.o.m. 2019);Alle;15
Personer;2015;1246;Fjell (t.o.m. 2019);Alle;36
Personer;2015;1247;;Alle;53
Personer;2015;1251;;Alle;26
Personer;2015;1252;;Alle;:
Personer;2015;1253;;Alle;19
Personer;2015;1256;Meland (t.o.m. 2019);Alle;29
Personer;2015;1259;Øygarden (t.o.m. 2019);Alle;47
Personer;2015;1260;Radøy (t.o.m. 2019);Alle;27
Personer;2015;1263;Lindås (t.o.m. 2019);Alle;38
Personer;2015;1264;;Alle;14
Personer;2015;1265;;Alle;:
Personer;2015;1266;;Alle;4
Personer;2015;1401;Flora (t.o.m. 2019);Alle;106
Personer;2015;1411;;Alle;8
Personer;2015;1412;;Alle;:
Personer;2015;1413;;Alle;10
Personer;2015;1416;;Alle;30
Personer;2015;1417;;Alle;13
Personer;2015;1418;Balestrand (t.o.m. 2019);Alle;10
Personer;2015;1419;Leikanger (t.o.m. 2019);Alle;11
Personer;2015;1420;Sogndal (t.o.m. 2019);Alle;102
Personer;2015;1421;;Alle;:
Personer;2015;1422;;Alle;:
Personer;2015;1424;;Alle;10
Personer;2015;1426;;Alle;26
Personer;2015;1428;;Alle;:
Personer;2015;1429;;Alle;9
Personer;2015;1430;Gaular (t.o.m. 2019);Alle;:
Personer;2015;1431;Jølster (t.o.m. 2019);Alle;11
Personer;2015;1432;Førde (t.o.m. 2019);Alle;40
Personer;2015;1433;Naustdal (t.o.m. 2019);Alle;:
Personer;2015;1438;;Alle;24
Personer;2015;1439;Vågsøy (t.o.m. 2019);Alle;13
Personer;2015;1441;Selje (t.o.m. 2019);Alle;6
Personer;2015;1443;Eid (t.o.m. 2019);Alle;41
Personer;2015;1444;Hornindal (t.o.m. 2019);Alle;:
Personer;2015;1445;;Alle;39
Personer;2015;1449;;Alle;45
Personer;2015;1502;Molde (t.o.m. 2019);Alle;186
Personer;2015;1504;Ålesund (t.o.m. 2019);Alle;88
Personer;2015;1505;Kristiansund;Alle;90
Personer;2015;1511;Vanylven;Alle;17
Personer;2015;1514;Sande (Møre og Romsdal);Alle;:
Personer;2015;1515;Herøy (Møre og Romsdal);Alle;12
Personer;2015;1516;Ulstein;Alle;49
Personer;2015;1517;Hareid;Alle;16
Personer;2015;1519;Volda (t.o.m. 2019);Alle;59
Personer;2015;1520;Ørsta;Alle;37
Personer;2015;1523;Ørskog (t.o.m. 2019);Alle;18
Personer;2015;1524;Norddal (t.o.m. 2019);Alle;:
Personer;2015;1525;Stranda;Alle;:
Personer;2015;1526;Stordal (t.o.m. 2019);Alle;:
Personer;2015;1528;Sykkylven;Alle;31
Personer;2015;1529;Skodje (t.o.m. 2019);Alle;14
Personer;2015;1531;Sula;Alle;10
Personer;2015;1532;Giske;Alle;29
Personer;2015;1534;Haram (t.o.m. 2019);Alle;36
Personer;2015;1535;Vestnes;Alle;21
Personer;2015;1539;Rauma;Alle;:
Personer;2015;1543;Nesset (t.o.m. 2019);Alle;19
Personer;2015;1545;Midsund (t.o.m. 2019);Alle;:
Personer;2015;1546;Sandøy (t.o.m. 2019);Alle;:
Personer;2015;1547;Aukra;Alle;26
Personer;2015;1548;Fræna (t.o.m. 2019);Alle;15
Personer;2015;1551;Eide (t.o.m. 2019);Alle;6
Personer;2015;1554;Averøy;Alle;16
Personer;2015;1557;Gjemnes;Alle;:
Personer;2015;1560;Tingvoll;Alle;16
Personer;2015;1563;Sunndal;Alle;98
Personer;2015;1566;Surnadal;Alle;43
Personer;2015;1567;;Alle;11
Personer;2015;1571;Halsa (t.o.m. 2019);Alle;:
Personer;2015;1573;Smøla;Alle;11
Personer;2015;1576;Aure;Alle;35
Personer;2015;1601;Trondheim (t.o.m. 2019);Alle;658
Personer;2015;1612;;Alle;18
Personer;2015;1613;;Alle;:
Personer;2015;1617;;Alle;23
Personer;2015;1620;;Alle;17
Personer;2015;1621;;Alle;19
Personer;2015;1622;;Alle;:
Personer;2015;1624;Rissa (t.o.m. 2017);Alle;43
Personer;2015;1627;;Alle;15
Personer;2015;1630;;Alle;17
Personer;2015;1632;;Alle;:
Personer;2015;1633;;Alle;:
Personer;2015;1634;;Alle;44
Personer;2015;1635;;Alle;13
Personer;2015;1636;;Alle;14
Personer;2015;1638;;Alle;50
Personer;2015;1640;;Alle;23
Personer;2015;1644;;Alle;8
Personer;2015;1648;;Alle;31
Personer;2015;1653;;Alle;29
Personer;2015;1657;;Alle;16
Personer;2015;1662;;Alle;12
Personer;2015;1663;;Alle;35
Personer;2015;1664;;Alle;16
Personer;2015;1665;;Alle;13
Personer;2015;1702;;Alle;107
Personer;2015;1703;;Alle;112
Personer;2015;1711;;Alle;29
Personer;2015;1714;;Alle;115
Personer;2015;1717;;Alle;18
Personer;2015;1718;Leksvik (t.o.m. 2017);Alle;21
Personer;2015;1719;;Alle;112
Personer;2015;1721;;Alle;89
Personer;2015;1724;;Alle;50
Personer;2015;1725;;Alle;:
Personer;2015;1736;;Alle;26
Personer;2015;1738;;Alle;9
Personer;2015;1739;;Alle;:
Personer;2015;1740;;Alle;:
Personer;2015;1742;;Alle;14
Personer;2015;1743;;Alle;:
Personer;2015;1744;;Alle;22
Personer;2015;1748;;Alle;:
Personer;2015;1749;;Alle;:
Personer;2015;1750;;Alle;50
Personer;2015;1751;;Alle;59
Personer;2015;1755;;Alle;:
Personer;2015;1756;;Alle;28
Personer;2015;1804;Bodø;Alle;237
Personer;2015;1805;Narvik (t.o.m. 2019);Alle;95
Personer;2015;1811;Bindal;Alle;:
Personer;2015;1812;Sømna;Alle;10
Personer;2015;1813;Brønnøy;Alle;61
Personer;2015;1815;Vega;Alle;:
Personer;2015;1816;Vevelstad;Alle;:
Personer;2015;1818;Herøy (Nordland);Alle;:
Personer;2015;1820;Alstahaug;Alle;46
Personer;2015;1822;Leirfjord;Alle;41
Personer;2015;1824;Vefsn;Alle;70
Personer;2015;1825;Grane;Alle;9
Personer;2015;1826;Hattfjelldal;Alle;8
Personer;2015;1827;Dønna;Alle;7
Personer;2015;1828;Nesna;Alle;26
Personer;2015;1832;Hemnes;Alle;6
Personer;2015;1833;Rana;Alle;109
Personer;2015;1834;Lurøy;Alle;:
Personer;2015;1835;Træna;Alle;:
Personer;2015;1836;Rødøy;Alle;:
Personer;2015;1837;Meløy;Alle;31
Personer;2015;1838;Gildeskål;Alle;31
Personer;2015;1839;Beiarn;Alle;8
Personer;2015;1840;Saltdal;Alle;25
Personer;2015;1841;Fauske;Alle;60
Personer;2015;1845;Sørfold;Alle;:
Personer;2015;1848;Steigen;Alle;26
Personer;2015;1849;Hamarøy (t.o.m. 2019);Alle;33
Personer;2015;1850;Tysfjord (t.o.m. 2019);Alle;8
Personer;2015;1851;Lødingen;Alle;26
Personer;2015;1852;Tjeldsund (t.o.m. 2019);Alle;:
Personer;2015;1853;Evenes;Alle;37
Personer;2015;1854;Ballangen (t.o.m. 2019);Alle;33
Personer;2015;1856;Røst;Alle;:
Personer;2015;1857;Værøy;Alle;:
Personer;2015;1859;Flakstad;Alle;:
Personer;2015;1860;Vestvågøy;Alle;78
Personer;2015;1865;Vågan;Alle;78
Personer;2015;1866;Hadsel;Alle;32
Personer;2015;1867;Bø (Nordland);Alle;35
Personer;2015;1868;Øksnes;Alle;26
Personer;2015;1870;Sortland;Alle;55
Personer;2015;1871;Andøy;Alle;50
Personer;2015;1874;Moskenes;Alle;:
Personer;2015;1902;;Alle;317
Personer;2015;1903;;Alle;182
Personer;2015;1911;;Alle;21
Personer;2015;1913;Skånland (t.o.m. 2019);Alle;15
Personer;2015;1917;;Alle;:
Personer;2015;1919;;Alle;13
Personer;2015;1920;;Alle;18
Personer;2015;1922;;Alle;22
Personer;2015;1923;;Alle;21
Personer;2015;1924;;Alle;29
Personer;2015;1925;;Alle;27
Personer;2015;1926;;Alle;:
Personer;2015;1927;Tranøy (t.o.m. 2019);Alle;37
Personer;2015;1928;Torsken (t.o.m. 2019);Alle;17
Personer;2015;1929;Berg (t.o.m. 2019);Alle;32
Personer;2015;1931;Lenvik (t.o.m. 2019);Alle;103
Personer;2015;1933;;Alle;8
Personer;2015;1936;;Alle;:
Personer;2015;1938;;Alle;:
Personer;2015;1939;;Alle;9
Personer;2015;1940;;Alle;:
Personer;2015;1941;;Alle;13
Personer;2015;1942;;Alle;31
Personer;2015;1943;;Alle;:
Personer;2015;2002;;Alle;:
Personer;2015;2003;;Alle;115
Personer;2015;2004;Hammerfest (t.o.m. 2019);Alle;88
Personer;2015;2011;;Alle;:
Personer;2015;2012;;Alle;58
Personer;2015;2014;;Alle;:
Personer;2015;2015;;Alle;:
Personer;2015;2017;Kvalsund (t.o.m. 2019);Alle;:
Personer;2015;2018;;Alle;:
Personer;2015;2019;;Alle;24
Personer;2015;2020;;Alle;36
Personer;2015;2021;;Alle;:
Personer;2015;2022;;Alle;:
Personer;2015;2023;;Alle;:
Personer;2015;2024;;Alle;:
Personer;2015;2025;;Alle;17
Personer;2015;2027;;Alle;12
Personer;2015;2028;;Alle;12
Personer;2015;2030;;Alle;57
Personer;2016;0101;;Alle;86
Personer;2016;0104;Moss (t.o.m. 2019);Alle;97
Personer;2016;0105;;Alle;169
Personer;2016;0106;;Alle;228
Personer;2016;0111;;Alle;19
Personer;2016;0118;;Alle;6
Personer;2016;0119;;Alle;15
Personer;2016;0121;Rømskog (t.o.m. 2019);Alle;5
Personer;2016;0122;Trøgstad (t.o.m. 2019);Alle;7
Personer;2016;0123;Spydeberg (t.o.m. 2019);Alle;45
Personer;2016;0124;Askim (t.o.m. 2019);Alle;43
Personer;2016;0125;Eidsberg (t.o.m. 2019);Alle;41
Personer;2016;0127;;Alle;8
Personer;2016;0128;;Alle;24
Personer;2016;0135;;Alle;28
Personer;2016;0136;Rygge (t.o.m. 2019);Alle;31
Personer;2016;0137;;Alle;17
Personer;2016;0138;Hobøl (t.o.m. 2019);Alle;.
Personer;2016;0211;;Alle;58
Personer;2016;0213;Ski (t.o.m. 2019);Alle;157
Personer;2016;0214;;Alle;50
Personer;2016;0215;;Alle;37
Personer;2016;0216;;Alle;48
Personer;2016;0217;Oppegård (t.o.m. 2019);Alle;93
Personer;2016;0219;;Alle;382
Personer;2016;0220;Asker (t.o.m. 2019);Alle;155
Personer;2016;0221;Aurskog-Høland (t.o.m. 2019);Alle;47
Personer;2016;0226;Sørum (t.o.m. 2019);Alle;57
Personer;2016;0227;Fet (t.o.m. 2019);Alle;21
Personer;2016;0228;;Alle;78
Personer;2016;0229;;Alle;31
Personer;2016;0230;;Alle;88
Personer;2016;0231;Skedsmo (t.o.m. 2019);Alle;228
Personer;2016;0233;;Alle;58
Personer;2016;0234;;Alle;23
Personer;2016;0235;;Alle;80
Personer;2016;0236;;Alle;43
Personer;2016;0237;;Alle;52
Personer;2016;0238;;Alle;36
Personer;2016;0239;;Alle;8
Personer;2016;0301;Oslo;Alle;1575
Personer;2016;0402;;Alle;75
Personer;2016;0403;;Alle;103
Personer;2016;0412;;Alle;78
Personer;2016;0415;;Alle;21
Personer;2016;0417;;Alle;116
Personer;2016;0418;;Alle;10
Personer;2016;0419;;Alle;33
Personer;2016;0420;;Alle;35
Personer;2016;0423;;Alle;13
Personer;2016;0425;;Alle;25
Personer;2016;0426;;Alle;.
Personer;2016;0427;;Alle;82
Personer;2016;0428;;Alle;34
Personer;2016;0429;;Alle;17
Personer;2016;0430;;Alle;25
Personer;2016;0432;;Alle;11
Personer;2016;0434;;Alle;6
Personer;2016;0436;;Alle;17
Personer;2016;0437;;Alle;63
Personer;2016;0438;;Alle;38
Personer;2016;0439;;Alle;21
Personer;2016;0441;;Alle;17
Personer;2016;0501;;Alle;161
Personer;2016;0502;;Alle;158
Personer;2016;0511;;Alle;29
Personer;2016;0512;;Alle;4
Personer;2016;0513;;Alle;23
Personer;2016;0514;;Alle;36
Personer;2016;0515;;Alle;27
Personer;2016;0516;;Alle;51
Personer;2016;0517;;Alle;52
Personer;2016;0519;;Alle;10
Personer;2016;0520;;Alle;26
Personer;2016;0521;;Alle;39
Personer;2016;0522;;Alle;13
Personer;2016;0528;;Alle;40
Personer;2016;0529;;Alle;48
Personer;2016;0532;;Alle;34
Personer;2016;0533;;Alle;98
Personer;2016;0534;;Alle;125
Personer;2016;0536;;Alle;18
Personer;2016;0538;;Alle;44
Personer;2016;0540;;Alle;13
Personer;2016;0541;;Alle;25
Personer;2016;0542;;Alle;35
Personer;2016;0543;;Alle;14
Personer;2016;0544;;Alle;29
Personer;2016;0545;;Alle;14
Personer;2016;0602;Drammen (t.o.m. 2019);Alle;316
Personer;2016;0604;;Alle;112
Personer;2016;0605;;Alle;148
Personer;2016;0612;;Alle;23
Personer;2016;0615;;Alle;14
Personer;2016;0616;;Alle;24
Personer;2016;0617;;Alle;36
Personer;2016;0618;;Alle;15
Personer;2016;0619;;Alle;39
Personer;2016;0620;;Alle;16
Personer;2016;0621;;Alle;22
Personer;2016;0622;;Alle;12
Personer;2016;0623;;Alle;61
Personer;2016;0624;;Alle;61
Personer;2016;0625;Nedre Eiker (t.o.m. 2019);Alle;92
Personer;2016;0626;;Alle;75
Personer;2016;0627;Røyken (t.o.m. 2019);Alle;74
Personer;2016;0628;Hurum (t.o.m. 2019);Alle;56
Personer;2016;0631;;Alle;39
Personer;2016;0632;;Alle;31
Personer;2016;0633;;Alle;23
Personer;2016;0701;;Alle;139
Personer;2016;0702;Holmestrand (t.o.m. 2017);Alle;37
Personer;2016;0704;Tønsberg (t.o.m. 2019);Alle;167
Personer;2016;0706;Sandefjord (t.o.m. 2016);Alle;157
Personer;2016;0709;Larvik (t.o.m. 2017);Alle;172
Personer;2016;0711;Svelvik (t.o.m. 2019);Alle;31
Personer;2016;0713;Sande (Vestfold) (t.o.m. 2019);Alle;46
Personer;2016;0714;Hof (t.o.m. 2017);Alle;8
Personer;2016;0716;Re (t.o.m. 2019);Alle;46
Personer;2016;0719;Andebu (t.o.m. 2016);Alle;26
Personer;2016;0720;Stokke (t.o.m. 2016);Alle;56
Personer;2016;0722;Nøtterøy (t.o.m. 2017);Alle;94
Personer;2016;0723;Tjøme (t.o.m. 2017);Alle;39
Personer;2016;0728;Lardal (t.o.m. 2017);Alle;14
Personer;2016;0805;;Alle;152
Personer;2016;0806;;Alle;253
Personer;2016;0807;;Alle;114
Personer;2016;0811;;Alle;18
Personer;2016;0814;;Alle;90
Personer;2016;0815;;Alle;77
Personer;2016;0817;;Alle;34
Personer;2016;0819;;Alle;47
Personer;2016;0821;Bø (Telemark)  (t.o.m. 2019);Alle;30
Personer;2016;0822;Sauherad (t.o.m. 2019);Alle;31
Personer;2016;0826;;Alle;59
Personer;2016;0827;;Alle;18
Personer;2016;0828;;Alle;29
Personer;2016;0829;;Alle;6
Personer;2016;0830;;Alle;13
Personer;2016;0831;;Alle;17
Personer;2016;0833;;Alle;11
Personer;2016;0834;;Alle;21
Personer;2016;0901;;Alle;59
Personer;2016;0904;;Alle;179
Personer;2016;0906;;Alle;254
Personer;2016;0911;;Alle;34
Personer;2016;0912;;Alle;42
Personer;2016;0914;;Alle;38
Personer;2016;0919;;Alle;14
Personer;2016;0926;;Alle;63
Personer;2016;0928;;Alle;34
Personer;2016;0929;;Alle;14
Personer;2016;0935;;Alle;15
Personer;2016;0937;;Alle;33
Personer;2016;0938;;Alle;11
Personer;2016;0940;;Alle;17
Personer;2016;0941;;Alle;20
Personer;2016;1001;Kristiansand (t.o.m. 2019);Alle;604
Personer;2016;1002;Mandal (t.o.m. 2019);Alle;123
Personer;2016;1003;;Alle;84
Personer;2016;1004;;Alle;91
Personer;2016;1014;;Alle;90
Personer;2016;1017;Songdalen (t.o.m. 2019);Alle;66
Personer;2016;1018;Søgne (t.o.m. 2019);Alle;47
Personer;2016;1021;Marnardal (t.o.m. 2019);Alle;17
Personer;2016;1026;;Alle;8
Personer;2016;1027;Audnedal (t.o.m. 2019);Alle;36
Personer;2016;1029;Lindesnes (t.o.m. 2019);Alle;27
Personer;2016;1032;Lyngdal (t.o.m. 2019);Alle;59
Personer;2016;1034;;Alle;10
Personer;2016;1037;;Alle;73
Personer;2016;1046;;Alle;24
Personer;2016;1101;Eigersund;Alle;106
Personer;2016;1102;Sandnes (t.o.m. 2019);Alle;217
Personer;2016;1103;Stavanger;Alle;352
Personer;2016;1106;Haugesund;Alle;203
Personer;2016;1111;Sokndal;Alle;15
Personer;2016;1112;Lund;Alle;18
Personer;2016;1114;Bjerkreim;Alle;9
Personer;2016;1119;Hå;Alle;70
Personer;2016;1120;Klepp;Alle;66
Personer;2016;1121;Time;Alle;62
Personer;2016;1122;Gjesdal;Alle;71
Personer;2016;1124;Sola;Alle;61
Personer;2016;1127;Randaberg;Alle;104
Personer;2016;1129;Forsand (t.o.m. 2019);Alle;14
Personer;2016;1130;Strand;Alle;105
Personer;2016;1133;Hjelmeland;Alle;33
Personer;2016;1134;Suldal;Alle;53
Personer;2016;1135;Sauda;Alle;45
Personer;2016;1141;Finnøy (t.o.m. 2019);Alle;21
Personer;2016;1142;Rennesøy (t.o.m. 2019);Alle;43
Personer;2016;1144;Kvitsøy;Alle;.
Personer;2016;1145;Bokn;Alle;.
Personer;2016;1146;Tysvær;Alle;54
Personer;2016;1149;Karmøy;Alle;131
Personer;2016;1151;Utsira;Alle;.
Personer;2016;1160;Vindafjord;Alle;44
Personer;2016;1201;;Alle;1061
Personer;2016;1211;;Alle;42
Personer;2016;1216;;Alle;42
Personer;2016;1219;;Alle;64
Personer;2016;1221;;Alle;53
