TemaNivaa;Temakode;Temanavn;SpoersmaalNivaa;Spoersmaalkode;Spoersmaalnavn;SvaralternativNivaa;SvaralternativKode;SvaralternativNavn;Skoleaarnavn;EnhetNivaa;Nasjonaltkode;Nasjonalt;Fylkekode;Fylke;Organisasjonsnummer;EnhetNavn;GruppeNivaa;GruppeKode;GruppeNavn;ProgramomraadeNivaa;UtdanningstypeKode;UtdanningstypeNavn;Utdanningsprogramkode;UtdanningsprogramNavn;TrinnNivaa;TrinnKode;Trinnnavn;KjoennNivaa;KjoennKode;Kjoenn;EierformNivaa;Eierformkode;EierformNavn;Score;Standardavvik;AndelBesvart;AntallBesvart;RadhierarkiBunnNode;Sidenummer;RaderSide;RaderTotalt
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;PB;Påbygging til generell studiekompetanse;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;37,5;9;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ID;Idrettsfag;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;83,2;3 320;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;76,5;17 390;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;76,1;1 266;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;76,6;59;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;FD;Frisør, blomster, interiør og eksponeringsdesign;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;52,8;95;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ME;Medier og kommunikasjon;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;74,4;649;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;KD;Kunst, design og arkitektur;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;72,6;563;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;71,3;686;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;77,0;94;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;74,7;580;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;72,4;284;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;PB;Påbygging til generell studiekompetanse;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;72,3;4 707;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ID;Idrettsfag;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;83,2;2 614;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;77,1;14 351;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;73,3;932;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;2;Trives ikke noe særlig;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;2,8;658;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;2;Trives ikke noe særlig;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;2,2;633;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;1;Trives ikke i det hele tatt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;1,3;358;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;1;Trives ikke i det hele tatt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;1,4;331;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;2;Trives ikke noe særlig;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;2,3;60;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;1;Trives ikke i det hele tatt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;1,5;39;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;10,7;3 030;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;11,8;2 786;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;10,9;283;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;5;Trives svært godt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;35,3;10 006;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;5;Trives svært godt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;32,8;7 723;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;5;Trives svært godt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;32,4;839;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;4;Trives godt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;51,1;12 027;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;4;Trives godt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;50,5;14 318;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;4;Trives godt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;52,9;1 371;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;2;Sjelden;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;2,1;494;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;2;Sjelden;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;2,1;608;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;2;Sjelden;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;1,9;50;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;1;Aldri;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;1,6;387;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;1;Aldri;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;1,9;542;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;1;Aldri;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;1,5;40;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;3;Noen ganger;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;6,6;1 547;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;3;Noen ganger;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;6,6;1 869;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;3;Noen ganger;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;5,6;145;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;4;Ofte;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;18,3;4 289;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;4;Ofte;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;18,3;5 176;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;4;Ofte;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;19,2;498;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;;;71,4;16 767;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;;;71,0;20 101;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6833;Har du noen medelever å være sammen med i friminuttene?;1;5;Alltid;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;;;71,7;1 855;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;2;Trives ikke noe særlig;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;1;J;Jente;0;-10;Alle eierformer;;;3,4;319;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;2;Trives ikke noe særlig;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;1;J;Jente;0;-10;Alle eierformer;;;2,5;287;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;2;Trives ikke noe særlig;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;1;G;Gutt;0;-10;Alle eierformer;;;1,8;297;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;2;Trives ikke noe særlig;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;1;G;Gutt;0;-10;Alle eierformer;;;2,3;308;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;1;Trives ikke i det hele tatt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;1;J;Jente;0;-10;Alle eierformer;;;0,8;94;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;1;Trives ikke i det hele tatt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;1;G;Gutt;0;-10;Alle eierformer;;;1,1;171;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;1;Trives ikke i det hele tatt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;1;J;Jente;0;-10;Alle eierformer;;;0,9;86;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;1;Trives ikke i det hele tatt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;1;G;Gutt;0;-10;Alle eierformer;;;1,2;163;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;1;J;Jente;0;-10;Alle eierformer;;;12,3;1 384;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;1;G;Gutt;0;-10;Alle eierformer;;;9,3;1 511;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;1;J;Jente;0;-10;Alle eierformer;;;13,1;1 233;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;1;G;Gutt;0;-10;Alle eierformer;;;10,7;1 445;0;1;3625;3624
1;EUTema_2;Trivsel;2;EUSpoersmaal_Q6832;Trives du på skolen?;1;3;Trives litt;2023-24;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;1;J;Jente;0;-10;Alle eierformer;;;12,5;176;0;1;3625;3624
